Time,sgwNumberOfUes-sgwNbrOfUes,sgwNumberOfUes-sgwNbrOfConnectedUes,sgwNumberOfUes-nbrOfSuspendedUes,sgwNumberOfSessions-sgwNbrOfPdnConnections,sgwNumberOfSessions-sgwNbrOfBearers,sgwNumberOfSessions-sgwNbrOfActiveBearers,sgwNumberOfSessions-sgwNbrOfIdleBearers,sgwDownlinkTraffic-sgwDroppedPacketsBufferOverflow,sgwDownlinkTraffic-sgwDroppedBytesBufferOverflow,sgwDownlinkTraffic-bufferedPacketsNormalPriority,sgwDownlinkTraffic-bufferedBytesNormalPriority,sgwGtpTunnelMgmtS5S8-smCreateSessionReqSent,sgwGtpTunnelMgmtS5S8-smCreateSessionRespAccRcvd,sgwGtpTunnelMgmtS5S8-smCreateSessionRespRejRcvd,sgwGtpTunnelMgmtS5S8-smModifyBearerReqSent,sgwGtpTunnelMgmtS5S8-smModifyBearerRespAccRcvd,sgwGtpTunnelMgmtS5S8-smModifyBearerRespRejRcvd,sgwGtpTunnelMgmtS5S8-smDeleteSessionReqSent,sgwGtpTunnelMgmtS5S8-smDeleteSessionRespAccRcvd,sgwGtpTunnelMgmtS5S8-smDeleteSessionRespRejRcvd,sgwGtpTunnelMgmtS5S8-smDeleteBearerReqRcvd,sgwGtpTunnelMgmtS5S8-smDeleteBearerRespAccSent,sgwGtpTunnelMgmtS5S8-smDeleteBearerRespRejSent,sgwGtpTunnelMgmtS5S8-smUpdateBearerReqRcvd,sgwGtpTunnelMgmtS5S8-smUpdateBearerRespAccSent,sgwGtpTunnelMgmtS5S8-smUpdateBearerRespRejSent,sgwGtpTunnelMgmtS5S8-smCreateBearerReqRcvd,sgwGtpTunnelMgmtS5S8-smCreateBearerRespAccSent,sgwGtpTunnelMgmtS5S8-smCreateBearerRespRejSent,sgwGtpTunnelMgmtS5S8-smModifyBearerCmdSent,sgwGtpTunnelMgmtS5S8-smModifyBearerFailureIndRcvd,sgwGtpTunnelMgmtS5S8-smDeleteBearerCmdSent,sgwGtpTunnelMgmtS5S8-smBearerResourceCmdSent,sgwGtpTunnelMgmtS5S8-smBearerResourceFailureIndRcvd,sgwGtpTunnelMgmtS5S8-smResumeNotifSent,sgwGtpTunnelMgmtS5S8-smSuspendNotifSent,sgwGtpPathMgmtS5S8-echoReqSent,sgwGtpPathMgmtS5S8-echoRespAccRcvd,sgwGtpPathMgmtS5S8-echoReqRcvd,sgwGtpPathMgmtS5S8-echoRespAccSent,sgwGtpTrafficS5S8-inDataPkt,sgwGtpTrafficS5S8-inDataByte,sgwGtpTrafficS5S8-outDataPkt,sgwGtpTrafficS5S8-outDataByte,sgwGtpTrafficS5S8-droppedInDataPkt,sgwGtpTrafficS1uS4S12-inDataPkt,sgwGtpTrafficS1uS4S12-inDataByte,sgwGtpTrafficS1uS4S12-outDataPkt,sgwGtpTrafficS1uS4S12-outDataByte,sgwGtpTrafficS1uS4S12-droppedInDataPkt,sgwUplinkTraffic-sgwUplinkDroppedPackets__delta,sgwUplinkTraffic-sgwUplinkDroppedBytes__delta,sgwDownlinkTraffic-sgwDownlinkDroppedPackets__delta,sgwDownlinkTraffic-sgwDownlinkDroppedBytes__delta,sgwDownlinkTraffic-droppedBytesSuspend__delta,sgwDownlinkTraffic-droppedPacketsSuspend__delta,sgwGtpErrorStats-sgwGtpErrorResourcesUnavailable__delta,handover-attemptedPdnHoFromNon3gpp__delta,handover-completedPdnHoFromNon3gpp__delta,sgwGtpPathMgmtS1S4S12U-echoReqSent__delta,sgwGtpPathMgmtS1S4S12U-echoRespRcvd__delta,sgwGtpPathMgmtS4S11-echoReqSent__delta,sgwGtpPathMgmtS4S11-echoRespAccRcvd__delta,sgwGtpPathMgmtS4S11-echoReqRcvd__delta,sgwGtpPathMgmtS4S11-echoRespAccSent__delta,sgwGtpTunnelMgmtS4S11-smCreateSessionReqRcvd__delta,sgwGtpTunnelMgmtS4S11-smCreateSessionRespAccSent__delta,sgwGtpTunnelMgmtS4S11-smCreateSessionRespRejSent__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerReqRcvd__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerRespAccSent__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerRespRejSent__delta,sgwGtpTunnelMgmtS4S11-smDeleteSessionReqRcvd__delta,sgwGtpTunnelMgmtS4S11-smDeleteSessionRespAccSent__delta,sgwGtpTunnelMgmtS4S11-smDeleteSessionRespRejSent__delta,sgwGtpTunnelMgmtS4S11-smDeleteBearerReqSent__delta,sgwGtpTunnelMgmtS4S11-smDeleteBearerRespAccRcvd__delta,sgwGtpTunnelMgmtS4S11-smDeleteBearerRespRejRcvd__delta,sgwGtpTunnelMgmtS4S11-smDlDataNotifSent__delta,sgwGtpTunnelMgmtS4S11-smDlDataNotifAckAccRcvd__delta,sgwGtpTunnelMgmtS4S11-smDlDataNotifAckRejRcvd__delta,sgwGtpTunnelMgmtS4S11-smDlDataNotifFailureIndRcvd__delta,sgwGtpTunnelMgmtS4S11-smRelAccessBearersReqRcvd__delta,sgwGtpTunnelMgmtS4S11-smRelAccessBearersRespAccSent__delta,sgwGtpTunnelMgmtS4S11-smRelAccessBearersRespRejSent__delta,sgwGtpTunnelMgmtS4S11-smUpdateBearerReqSent__delta,sgwGtpTunnelMgmtS4S11-smUpdateBearerRespAccRcvd__delta,sgwGtpTunnelMgmtS4S11-smUpdateBearerRespRejRcvd__delta,sgwGtpTunnelMgmtS4S11-smCreateBearerRespRejRcvd__delta,sgwGtpTunnelMgmtS4S11-smCreateBearerRespAccRcvd__delta,sgwGtpTunnelMgmtS4S11-smCreateBearerReqSent__delta,sgwGtpTunnelMgmtS4S11-smDeleteBearerFailureIndSent__delta,sgwGtpTunnelMgmtS4S11-smDeleteBearerCmdRcvd__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerCmdRcvd__delta,sgwGtpTunnelMgmtS4S11-smBearerResourceCmdRcvd__delta,sgwGtpTunnelMgmtS4S11-smBearerResourceFailureIndSent__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerFailureIndSent__delta,sgwGtpTunnelMgmtS4S11-smSuspendNotifRcvd__delta,sgwGtpTunnelMgmtS4S11-smResumeNotifRcvd__delta,sgwErrorIndication-errorIndicationRcvdAn__delta,sgwErrorIndication-errorIndicationSentAn__delta,sgwErrorIndication-errorIndicationRcvdPgw__delta,sgwErrorIndication-errorIndicationSentPgw__delta
2026-06-13 19:18:01,667365,134167,101,670600,671413,135675,535738,7479223640,5490949249946,14753,4339593,2270116059,1320090954,947742067,20272835440,20271215854,1109110,153744088,153432839,254197,1077196079,1074435983,2745831,1394886714,1367786932,27090837,287733,285492,2019,1120,762,58026,2436,1693,6579998,15103811,274225170,273598372,68334528,65827295,42718043415450,47729035649912275,19550641690787,5534301379914066,4897228,19550641690637,5534301379886132,42707067887390,47722290169842718,12436317,761.0,221839.0,1747818.0,938913253.0,54006.0,59.0,150.0,0.0,0.0,63532.0,58689.0,45.0,45.0,540.0,540.0,377758.0,299828.0,77841.0,6774470.0,6774374.0,115.0,218071.0,217496.0,569.0,81431.0,81046.0,284.0,2107799.0,2045999.0,61802.0,23708.0,5002333.0,5002312.0,6.0,190037.0,185805.0,3884.0,1.0,56.0,57.0,0.0,9.0,0.0,0.0,0.0,0.0,1186.0,440.0,1440.0,761.0,0.0,21.0
2026-06-13 19:33:01,667162,134539,104,670383,671194,136110,535084,7480328792,5491655715973,14870,4314965,2270305633,1320203274,947819199,20275676047,20274056276,1109260,153761352,153450055,254236,1077280285,1074519834,2746188,1395076997,1367973319,27094755,287783,285542,2019,1120,762,58039,2436,1693,6580374,15104914,274251981,273625123,68341548,65833861,42723921685902,47735506120345288,19553393659272,5535125005028367,4897550,19553393659124,5535125004985529,42712944457328,47728759729847788,12437426,1109.0,381651.0,1700694.0,910613575.0,32260.0,62.0,173.0,10.0,0.0,63046.0,58275.0,45.0,45.0,529.0,529.0,379850.0,302411.0,77326.0,6763541.0,6763379.0,130.0,218189.0,217621.0,544.0,84204.0,83845.0,265.0,2083507.0,2023395.0,60106.0,22964.0,4987293.0,4987273.0,5.0,190616.0,186388.0,3915.0,0.0,50.0,50.0,0.0,13.0,0.0,0.0,0.0,0.0,1113.0,374.0,1292.0,1109.0,0.0,20.0
2026-06-13 19:48:03,666650,131724,86,669848,670664,133212,537452,7481432494,5492381887543,13950,3991150,2270496832,1320314731,947898867,20278547813,20276927859,1109392,153779274,153467940,254270,1077364187,1074603390,2746535,1395265776,1368158286,27098557,287823,285582,2019,1120,762,58041,2436,1693,6580736,15105994,274279181,273652287,68348606,65840468,42729751169177,47741917694767316,19556123170417,5535945488642053,4897881,19556123170269,5535945488587962,42718772238526,47735170370664372,12439004,1578.0,493686.0,1703345.0,934072522.0,26927.0,50.0,150.0,0.0,0.0,63980.0,59110.0,45.0,45.0,551.0,551.0,380054.0,300137.0,79852.0,6925160.0,6925051.0,117.0,216513.0,215960.0,539.0,83912.0,83556.0,249.0,2156038.0,2095035.0,60987.0,22529.0,5131626.0,5131633.0,5.0,189071.0,184968.0,3796.0,0.0,40.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,1087.0,361.0,921.0,1578.0,26.0,21.0
2026-06-13 20:03:01,666479,135673,94,669760,670576,137246,533330,7482625286,5493158262220,15482,4543826,2270685463,1320423847,947978298,20281334066,20279713922,1109547,153797355,153485984,254301,1077443695,1074682456,2746977,1395453220,1368341826,27102466,287877,285636,2019,1120,762,58050,2436,1693,6581090,15107102,274305977,273679030,68355558,65846969,42735515174075,47748274308387625,19558828312218,5536749353743345,4898492,19558828312064,5536749353716850,42724534451340,47741525999314792,12440812,1808.0,472145.0,1791154.0,984908166.0,41008.0,69.0,198.0,0.0,0.0,63037.0,58250.0,45.0,45.0,540.0,540.0,376057.0,296356.0,79616.0,6761668.0,6761463.0,161.0,216807.0,216222.0,567.0,79503.0,79061.0,332.0,2129320.0,2068696.0,60624.0,22761.0,5010539.0,5010531.0,3.0,187724.0,183539.0,3906.0,0.0,54.0,54.0,0.0,9.0,0.0,0.0,0.0,0.0,1126.0,352.0,1057.0,1807.0,23.0,27.0
2026-06-13 20:18:02,666457,138291,107,669750,670564,139873,530691,7483826943,5493935063683,16112,4951216,2270877751,1320536326,948058020,20284216600,20282596295,1109682,153815505,153504086,254348,1077525142,1074763470,2747408,1395651430,1368535912,27106563,287910,285669,2019,1120,762,58053,2436,1693,6581494,15108301,274332923,273705934,68362532,65853495,42741696059815,47755103864387939,19561736898768,5537590229560725,4898930,19561736898554,5537590229511185,42730713499735,47748354554535098,12442391,1579.0,520343.0,1837158.0,1000698360.0,94932.0,96.0,165.0,0.0,0.0,63411.0,58613.0,45.0,45.0,540.0,540.0,390398.0,310423.0,79888.0,6829565.0,6829404.0,130.0,228796.0,228181.0,604.0,81478.0,81006.0,330.0,2131582.0,2067446.0,64137.0,23121.0,5033605.0,5033598.0,9.0,198553.0,194083.0,4094.0,0.0,33.0,33.0,0.0,3.0,0.0,0.0,0.0,0.0,1222.0,401.0,1538.0,1579.0,5.0,42.0
2026-06-13 20:33:01,667636,142632,93,670957,671770,144264,527506,7485090363,5494728610489,15286,4574557,2271073134,1320651764,948137852,20287123464,20285502895,1109848,153833936,153522467,254391,1077608823,1074846650,2747909,1395845081,1368725309,27110821,287951,285710,2019,1122,763,58062,2436,1693,6581873,15109515,274360013,273732987,68369602,65860121,42748308963752,47762437018895583,19564834716561,5538466836776665,4899646,19564834716411,5538466836739625,42737324499802,47755686686450418,12444445,2054.0,695322.0,1905302.0,1023213665.0,75665.0,88.0,135.0,0.0,0.0,63681.0,58866.0,45.0,45.0,540.0,540.0,388960.0,308803.0,80026.0,6799294.0,6799041.0,175.0,223773.0,223147.0,612.0,83693.0,83176.0,389.0,2095602.0,2029874.0,65725.0,23137.0,4987566.0,4987542.0,6.0,193971.0,189397.0,4256.0,0.0,41.0,41.0,0.0,9.0,2.0,0.0,0.0,0.0,1232.0,377.0,1781.0,2048.0,14.0,339.0
2026-06-13 20:48:01,670704,145466,85,674034,674848,147129,527719,7486320214,5495501133158,15420,4726862,2271267356,1320767909,948215838,20290063059,20288442301,1110010,153852629,153541125,254424,1077691092,1074928496,2748336,1396031079,1368907256,27114881,287981,285740,2019,1122,763,58065,2436,1693,6582241,15110663,274386868,273759805,68376676,65866753,42755169909336,47770038106881790,19568077828693,5539375237405830,4900629,19568077828501,5539375237367810,42744183570044,47763286772524053,12446056,1611.0,581548.0,1876150.0,1002509601.0,8722.0,40.0,143.0,0.0,0.0,63218.0,58435.0,45.0,45.0,540.0,540.0,380190.0,301911.0,78186.0,6799081.0,6798966.0,136.0,216340.0,215798.0,537.0,82268.0,81848.0,313.0,2056349.0,1989301.0,67041.0,23324.0,4952794.0,4952791.0,3.0,186282.0,181952.0,4054.0,0.0,30.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,1161.0,367.0,1428.0,1611.0,31.0,284.0
2026-06-13 21:03:01,673077,148577,89,676443,677260,150320,526940,7487509954,5496265827820,14867,4472630,2271455527,1320880254,948291563,20293018765,20291397793,1110175,153871348,153559797,254466,1077770271,1075007242,2748767,1396209984,1369082249,27118803,288024,285783,2019,1122,763,58071,2436,1693,6582549,15111728,274413586,273786483,68383686,65873312,42762102427095,47777699400650454,19571383979737,5540299914492759,4901464,19571383979585,5540299914458726,42751114264857,47770947071500868,12447835,1779.0,628643.0,1824430.0,996056920.0,177622.0,170.0,163.0,0.0,0.0,62769.0,58011.0,45.0,45.0,526.0,526.0,367060.0,291045.0,75912.0,6794883.0,6794741.0,124.0,209297.0,208728.0,565.0,79166.0,78746.0,320.0,2048426.0,1981651.0,66767.0,22595.0,4933159.0,4933153.0,3.0,179194.0,174994.0,3914.0,0.0,43.0,43.0,0.0,6.0,0.0,0.0,0.0,0.0,1078.0,307.0,1905.0,1779.0,46.0,27.0
2026-06-13 21:18:03,674661,149906,96,678031,678846,151648,527198,7488757013,5497062433174,14696,4530189,2271647439,1320995176,948368466,20295990799,20294369611,1110345,153890458,153578862,254509,1077853138,1075089666,2749205,1396380340,1369248872,27122535,288070,285829,2019,1124,764,58075,2436,1693,6582829,15112794,274440669,273813536,68390844,65880020,42769318985989,47785666051536478,19574808863706,5541260818708179,4902164,19574808863472,5541260818640886,42758328943372,47778912695395637,12450334,2499.0,798321.0,1881224.0,1027467716.0,47419.0,67.0,165.0,0.0,0.0,63789.0,58920.0,45.0,45.0,554.0,554.0,362237.0,285055.0,77096.0,6885258.0,6885071.0,136.0,200420.0,199837.0,572.0,82868.0,82425.0,341.0,2090438.0,2022838.0,67596.0,22730.0,5004618.0,5004600.0,3.0,170643.0,166621.0,3732.0,0.0,46.0,46.0,0.0,4.0,2.0,0.0,0.0,0.0,1097.0,278.0,1587.0,2492.0,32.0,164.0
2026-06-13 21:33:01,676394,152265,89,679809,680620,154037,526583,7489902203,5497782104962,15034,4822416,2271842108,1321113245,948445000,20298957806,20297336383,1110532,153910532,153598897,254548,1077938163,1075174246,2749651,1396541467,1369406406,27126118,288128,285887,2019,1124,764,58084,2436,1693,6583110,15113756,274467628,273840454,68397913,65886641,42776666179223,47793786085167397,19578307912002,5542228496274764,4902886,19578307911821,5542228496240743,42765674379208,47787031782256721,12451741,1407.0,393069.0,1757783.0,946998723.0,61138.0,77.0,180.0,0.0,0.0,63414.0,58553.0,45.0,45.0,540.0,540.0,355846.0,279015.0,76750.0,6868425.0,6868309.0,149.0,192060.0,191552.0,508.0,85019.0,84571.0,346.0,2058371.0,1991770.0,66599.0,21691.0,4976403.0,4976399.0,5.0,161380.0,157537.0,3579.0,0.0,58.0,58.0,0.0,9.0,0.0,0.0,0.0,0.0,980.0,277.0,1566.0,1407.0,3.0,264.0
2026-06-13 21:48:01,676984,153174,78,680409,681221,154944,526277,7491092300,5498522981555,14235,4658180,2272038238,1321232593,948521689,20301933194,20300311552,1110703,153931379,153619709,254575,1078024661,1075260310,2750086,1396700388,1369561664,27129788,288159,285918,2019,1124,764,58092,2436,1693,6583464,15114751,274494576,273867375,68404973,65893252,42784225937077,47802158197044947,19581883740062,5543215352119654,4903487,19581883739830,5543215352067185,42773232342158,47795402926270243,12453674,1933.0,682192.0,1796291.0,968459350.0,36116.0,61.0,182.0,1.0,1.0,63434.0,58585.0,45.0,45.0,540.0,540.0,355095.0,278092.0,76909.0,6870272.0,6870115.0,146.0,190845.0,190296.0,535.0,86505.0,86066.0,329.0,2072724.0,2007398.0,65318.0,21276.0,4987053.0,4987063.0,2.0,159226.0,155258.0,3667.0,0.0,31.0,31.0,0.0,8.0,0.0,0.0,0.0,0.0,1005.0,353.0,1546.0,1932.0,32.0,166.0
2026-06-13 22:03:01,680007,158283,95,683553,684361,160173,524188,7492201738,5499273926540,14107,4631423,2272232528,1321350317,948598187,20304891902,20303269934,1110896,153951529,153639811,254611,1078107832,1075343052,2750514,1396854135,1369711827,27133371,288191,285950,2019,1124,764,58093,2436,1693,6583759,15115706,274521351,273894110,68411933,65899754,42791946950317,47810731092293156,19585518641094,5544222439531877,4904227,19585518640932,5544222439491331,42780951651106,47803974843401407,12456212,2538.0,823301.0,1705129.0,978585852.0,59157.0,75.0,181.0,1.0,1.0,62997.0,58162.0,45.0,45.0,526.0,526.0,348107.0,271281.0,76718.0,6810821.0,6810564.0,126.0,184852.0,184316.0,512.0,83143.0,82735.0,314.0,2026782.0,1961289.0,65497.0,21141.0,4937416.0,4937406.0,3.0,154026.0,150163.0,3580.0,0.0,32.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,961.0,293.0,2248.0,2538.0,4.0,38.0
2026-06-13 22:18:01,680854,158942,91,684458,685269,160861,524408,7493416904,5500074740561,14306,4462843,2272426157,1321467062,948674985,20307926013,20306303872,1111065,153971268,153659514,254647,1078192526,1075427327,2750933,1397007978,1369862232,27136812,288227,285986,2019,1124,764,58098,2436,1693,6584054,15116628,274548319,273921052,68418960,65906324,42799918748757,47819558319073739,19589232845668,5545257402668953,4905017,19589232845428,5545257402617588,42788921624483,47812801039133365,12457838,1626.0,576582.0,1825620.0,1031711523.0,55047.0,70.0,179.0,2.0,2.0,63470.0,58595.0,45.0,45.0,542.0,542.0,347472.0,270381.0,76992.0,6917540.0,6917471.0,126.0,184587.0,184028.0,547.0,84673.0,84272.0,316.0,2056791.0,1989303.0,67471.0,21809.0,5005120.0,5005112.0,10.0,154112.0,150410.0,3433.0,0.0,36.0,36.0,0.0,5.0,0.0,0.0,0.0,0.0,942.0,292.0,1869.0,1626.0,10.0,11.0
2026-06-13 22:33:02,680361,159227,86,683907,684717,161064,523653,7494572769,5500848107976,12992,3955457,2272618356,1321581938,948752214,20310862482,20309240134,1111208,153990314,153678523,254675,1078278689,1075513094,2751329,1397148480,1369999521,27140037,288260,286019,2019,1124,764,58104,2436,1693,6584320,15117456,274575352,273948054,68425990,65912918,42807969593003,47828475049877512,19592928292892,5546296196882237,4905859,19592928292650,5546296196812585,42796970746483,47821716779404663,12459921,2083.0,684233.0,1724483.0,991714291.0,174704.0,168.0,171.0,1.0,1.0,63619.0,58737.0,45.0,45.0,552.0,552.0,332714.0,255234.0,77401.0,6786680.0,6786523.0,126.0,169414.0,168923.0,481.0,86168.0,85768.0,309.0,2000226.0,1937046.0,63179.0,20585.0,4927793.0,4927785.0,3.0,140754.0,137286.0,3224.0,0.0,33.0,33.0,0.0,6.0,0.0,0.0,0.0,0.0,834.0,264.0,1897.0,2083.0,27.0,125.0
2026-06-13 22:48:01,680373,158369,78,683912,684720,160226,524494,7495723944,5501603886775,12406,3759742,2272812083,1321699326,948828473,20313700558,20312078006,1111370,154009620,153697789,254713,1078366736,1075600785,2751684,1397278827,1370126946,27142945,288281,286040,2019,1124,764,58110,2436,1693,6584535,15118178,274602354,273975041,68433095,65919576,42816082267687,47837485323885577,19596643760462,5547341741227630,4907392,19596643760276,5547341741172839,42805081733689,47830726088803196,12462345,2424.0,761342.0,1689474.0,965675021.0,34979.0,42.0,180.0,0.0,0.0,63535.0,58700.0,45.0,45.0,540.0,540.0,324178.0,247628.0,76445.0,6665802.0,6665679.0,100.0,159351.0,158819.0,523.0,88047.0,87690.0,282.0,1976879.0,1916621.0,60260.0,19515.0,4867748.0,4867741.0,7.0,130570.0,127428.0,2907.0,0.0,21.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,730.0,215.0,2764.0,2424.0,2.0,552.0
2026-06-13 23:03:01,679958,157122,78,683482,684287,159009,525278,7496829957,5502395562485,12400,4152313,2273003104,1321814307,948904429,20316482488,20314859780,1111535,154028946,153717069,254756,1078453172,1075686881,2752022,1397402441,1370247782,27145739,288297,286056,2019,1124,764,58112,2436,1693,6584750,15118908,274629384,274002052,68440137,65926176,42824341981938,47846743649721338,19600432268316,5548374804621252,4908557,19600432268077,5548374804565495,42813339821986,47839983417279010,12465176,2831.0,644256.0,1627244.0,997877964.0,38120.0,65.0,171.0,1.0,1.0,63620.0,58755.0,45.0,45.0,540.0,540.0,314728.0,238477.0,76159.0,6591572.0,6591529.0,92.0,152259.0,151792.0,463.0,86429.0,86093.0,256.0,1949981.0,1890636.0,59346.0,19492.0,4829381.0,4829377.0,7.0,123832.0,120833.0,2790.0,0.0,16.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,740.0,213.0,3716.0,2831.0,17.0,360.0
2026-06-13 23:18:01,678991,152550,57,682496,683301,154401,528900,7497780594,5503114883233,10867,3439058,2273190658,1321927773,948978477,20319064649,20317441784,1111650,154047010,153735101,254785,1078541201,1075774566,2752365,1397511570,1370354365,27148273,288314,286073,2019,1126,766,58116,2436,1693,6584908,15119474,274656110,274028758,68447053,65932640,42832576752375,47856162498789216,19604187553212,5549363226840392,4909611,19604187552941,5549363226762458,42821573185150,47849401360338328,12466790,1614.0,493508.0,1409855.0,907535309.0,64057.0,58.0,182.0,1.0,0.0,62890.0,58087.0,45.0,45.0,534.0,534.0,296741.0,222507.0,74177.0,6282504.0,6282383.0,86.0,135299.0,134775.0,514.0,88012.0,87686.0,263.0,1876117.0,1822742.0,53370.0,16940.0,4660840.0,4660853.0,8.0,109310.0,106588.0,2526.0,0.0,17.0,17.0,0.0,4.0,4.0,0.0,0.0,2.0,579.0,157.0,3015.0,1614.0,30.0,243.0
2026-06-13 23:33:02,677866,150079,55,681348,682153,151930,530223,7498803843,5503913860543,10963,3662658,2273379774,1322042101,949053189,20321585352,20319962335,1111760,154064736,153752805,254807,1078630897,1075863958,2752671,1397614154,1370454639,27150603,288330,286089,2019,1126,766,58118,2436,1693,6585044,15120028,274682980,274055601,68454025,65939171,42840906268982,47865768101671662,19607938576590,5550323029799968,4910278,19607938576346,5550323029758142,42829901251579,47859005989498339,12468595,1805.0,716458.0,1450719.0,973947511.0,57391.0,56.0,196.0,0.0,0.0,63305.0,58436.0,45.0,45.0,532.0,532.0,291749.0,216829.0,74843.0,6205102.0,6204974.0,109.0,128015.0,127608.0,401.0,89673.0,89391.0,227.0,1828146.0,1777614.0,50527.0,16261.0,4638364.0,4638330.0,3.0,102740.0,100275.0,2325.0,0.0,16.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,560.0,136.0,5544.0,1805.0,13.0,41.0
2026-06-13 23:48:01,674271,143509,41,677598,678404,145216,533188,7499766926,5504718516180,9296,2978626,2273568613,1322155853,949128218,20323951722,20322328605,1111847,154081857,153769903,254829,1078724490,1075957261,2752959,1397704302,1370542685,27152702,288339,286098,2019,1126,766,58121,2436,1693,6585161,15120498,274710054,274082646,68461000,65945713,42848966751761,47875065456006160,19611571915964,5551249412951296,4910685,19611571915742,5551249412885002,42837960393939,47868302382955013,12469858,1263.0,445926.0,1342492.0,961894311.0,22371.0,33.0,236.0,0.0,0.0,63653.0,58802.0,45.0,45.0,554.0,554.0,279055.0,203865.0,75136.0,6062183.0,6062120.0,82.0,113835.0,113433.0,395.0,93573.0,93302.0,225.0,1791691.0,1745915.0,45779.0,14888.0,4610923.0,4610936.0,3.0,90277.0,88047.0,2097.0,0.0,9.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,473.0,117.0,1764.0,1262.0,0.0,4.0
2026-06-14 00:03:05,668789,144056,47,672018,672824,145737,527087,7500683822,5505467013244,10042,2924330,2273757176,1322269670,949202910,20326207836,20324584609,1111936,154099798,153787818,254857,1078818582,1076051096,2753210,1397790314,1370626762,27154634,288356,286115,2019,1126,766,58123,2436,1693,6585290,15120964,274737139,274109712,68468003,65952274,42856798908280,47884028061911831,19615057487559,5552168467777338,4911254,19615057487328,5552168467744583,42845791259682,47877264089847207,12470772,914.0,271679.0,1290628.0,899598485.0,23309.0,38.0,201.0,0.0,0.0,63822.0,58811.0,45.0,45.0,540.0,540.0,274660.0,199788.0,74819.0,5935933.0,5935831.0,81.0,111088.0,110711.0,374.0,94080.0,93834.0,193.0,1737867.0,1693241.0,44613.0,14800.0,4540539.0,4540517.0,5.0,86160.0,84079.0,1930.0,0.0,17.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,472.0,127.0,3051.0,914.0,6.0,64.0
2026-06-14 00:18:02,665178,132803,40,668312,669115,134365,534750,7501517158,5506159578569,8152,2359850,2273942521,1322381745,949276127,20328303027,20326679702,1112018,154116539,153804539,254873,1078911778,1076144093,2753414,1397867244,1370702056,27156293,288374,286133,2019,1127,766,58127,2436,1693,6585386,15121331,274763890,274136445,68474953,65958772,42864374421612,47892774031517705,19618209297944,5553023195879024,4911916,19618209297719,5553023195828280,42853365615217,47886009239312052,12471649,877.0,237023.0,1160311.0,821229534.0,21412.0,25.0,273.0,2.0,1.0,62985.0,58096.0,45.0,45.0,539.0,539.0,262304.0,188936.0,73309.0,5711287.0,5711260.0,61.0,99334.0,98941.0,384.0,93189.0,92992.0,151.0,1681083.0,1641914.0,39180.0,13440.0,4455859.0,4455875.0,5.0,77060.0,75294.0,1659.0,0.0,18.0,18.0,0.0,4.0,1.0,0.0,0.0,0.0,373.0,95.0,2050.0,877.0,1.0,19.0
2026-06-14 00:33:01,660827,127216,36,663870,664670,128699,535971,7502320662,5506889514102,7405,2202804,2274127958,1322494184,949349071,20330164705,20328541288,1112092,154131655,153819631,254896,1079008052,1076240192,2753587,1397934424,1370767847,27157671,288377,286136,2019,1127,766,58128,2436,1693,6585467,15121631,274790880,274163419,68481994,65965368,42871350567284,47900887852242906,19621224650254,5553794320180885,4912724,19621224650055,5553794320118933,42860340681236,47894122220958178,12472784,1135.0,332652.0,1081262.0,839940320.0,9936.0,14.0,153.0,0.0,0.0,63554.0,58649.0,45.0,45.0,541.0,541.0,252689.0,179593.0,73043.0,5410122.0,5410081.0,51.0,87642.0,87385.0,248.0,96252.0,96098.0,127.0,1595194.0,1560497.0,34690.0,12011.0,4286077.0,4286076.0,1.0,67289.0,65790.0,1376.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,304.0,81.0,1272.0,1135.0,1.0,300.0
