Time,Active PDP contexts,Active EPS bearers,PDP creations, Failed,EPS bearer creations, Failed.3,PDP updates, Failed.7,EPS bearer modifications, Failed.8,PDP deactivations, Failed.9,Packets,Bytes,Dropped packets,Packets.1,Bytes.1,Dropped packets.1,Active subscribers,Failed RADIUS Accounting procedures,Total successful DT establishments,Total requests for DT establishments,DT RNC error indications,pdp_success_rate,pdp_failure_rate,eps_success_rate,eps_failure_rate,update_failure_rate,modification_failure_rate,deactivation_failure_rate,total_traffic,total_packets,total_dropped_packets,packet_drop_rate,avg_packet_size,traffic_per_subscriber,pdp_per_subscriber,eps_per_subscriber,dt_success_rate,dt_error_rate,radius_failure_rate
2026-06-11 18:03:01,42343,651311,135234168,166490539,1286692599,1317709574,2827839388,1211338,21145168624,77239,186201317,5060014,19386403922443,5279649860432097,655719845087,43343397873449,48203769392894631,3675770573481,689793,122642214,1048233692,1048270864,683843,0.4482038257476873,0.5517961742523128,0.49404527931178316,0.5059547206882169,0.0004281782538811925,3.652783254469175e-06,0.026456022100986007,53483419253326728,62729801795892,4331490418568,0.06904996181339214,852.5998444463315,77535462455.1521,0.06138508219132406,0.944212249182001,0.9999645396993501,0.0006523533406152172,177.7956778337849
2026-06-11 18:18:01,42471,651383,135247713,166509570,1286802265,1317818766,2828229740,1211451,21148079326,77239,186223122,5060760,19389174137173,5280424473517077,655790414436,43349516674595,48210533243718457,3676277162689,689949,122653033,1048378672,1048415853,683931,0.448200327280916,0.5517996727190839,0.4940458706600991,0.5059541293399009,0.0004281591021765824,3.65228050788265e-06,0.026456803088092912,53490957717235534,62738690811768,4332067577125,0.06904937800060736,852.5992019457657,77528857520.24503,0.06155672375784297,0.9441031148679105,0.9999645360188959,0.0006523470606085923,177.77115844794326
2026-06-11 18:33:01,42304,650397,135260342,166527890,1286911223,1317928928,2828614610,1211583,21150988977,77242,186244224,5061508,19391961633132,5281204482424473,655851416905,43355683488740,48217353371631933,3676783803439,688852,122664167,1048521021,1048558209,684019,0.44819621064614606,0.5518037893538539,0.49404614041516287,0.5059538595848372,0.0004281474964777104,3.6519199174277807e-06,0.02645769129384999,53498557854056406,62747645121872,4332635220344,0.06904857085758219,852.5986552985137,77663355632.35123,0.06141232078879062,0.9441752364804051,0.999964534157779,0.0006523424204101577,178.07042296458457
2026-06-11 18:48:01,42616,651071,135272409,166546668,1287020814,1318038807,2828999805,1211681,21153893518,77244,186264711,5062216,19394795173946,5281995568280010,655904527128,43361956632931,48224282740185427,3677293696551,689789,122675403,1048663561,1048700759,684108,0.4481903872497761,0.5518096127502239,0.49404658673644997,0.50595341326355,0.00042812383667924946,3.6515130359713597e-06,0.02645846081038034,53506278308465437,62756751806877,4333198223679,0.0690475223608396,852.5979558840412,77569051272.87538,0.06178121135593638,0.9438697920668494,0.9999645294430458,0.0006523386143558612,177.8448235619878
2026-06-11 19:03:02,42448,650984,135284935,166565604,1287130139,1318148553,2829384226,1211802,21156813124,77247,186286107,5063010,19397664475778,5282805213154424,655960983061,43368303210202,48231288948198232,3677802474876,689598,122686397,1048805639,1048842840,684188,0.4481851695484301,0.55181483045157,0.49404700654573963,0.5059529934542604,0.00042810842240042883,3.651150932174956e-06,0.026459542010847114,53514094161352656,62765967685980,4333763457937,0.06904638959155297,852.5972933148304,77601869728.96188,0.06155470288486915,0.9440050580193098,0.999964531387753,0.000652326520148624,177.910024391022
2026-06-11 19:18:02,42063,650903,135297223,166584684,1287239673,1318258075,2829766844,1211937,21159728830,77248,186307132,5063729,19400540842497,5283619632893801,656016721877,43374598821971,48238208472591176,3678309249866,689161,122697240,1048947604,1048984811,684280,0.4481793041011895,0.5518206958988106,0.49404750934369257,0.5059524906563074,0.0004280982281230316,3.6506950827075535e-06,0.02646029271927663,53521828105484977,62775139664468,4334325971743,0.06904526210391398,852.5959223915421,77662299673.78447,0.06103508468993457,0.9444861215303826,0.9999645304683062,0.0006523259372532516,178.03857153843586
2026-06-11 19:33:01,41876,650431,135309512,166603273,1287348598,1318367405,2830144147,1212046,21162623928,77249,186327961,5064498,19403427667225,5284432594157523,656086672102,43380922914470,48245170889384384,3678817248573,688471,122708809,1049088020,1049125234,684385,0.44817417056386,0.55182582943614,0.4940479302110653,0.5059520697889347,0.00042807966125793626,3.650242913411998e-06,0.02646132468573383,53529603483541907,62784350581695,4334903920675,0.06904433796817605,852.5946830315492,77751428140.82497,0.06082463894630275,0.944747128056229,0.9999645285435962,0.0006523387083071533,178.23380941245165
2026-06-11 19:48:02,40925,649711,135322279,166621762,1287458799,1318476447,2830514646,1212162,21165482970,77249,186349127,5065228,19406287580686,5285242599428277,656172538176,43387119661428,48251982738562955,3679322439973,686792,122720408,1049226468,1049263686,684484,0.4481700600940159,0.5518299399059841,0.49404865334861814,0.5059513466513819,0.00042806459880786633,3.649749838922513e-06,0.02646211147539065,53537225337991232,62793407242114,4335494978149,0.06904379247064156,852.5930935960603,77952604774.0673,0.05958863819031089,0.946008398467076,0.9999645294119137,0.0006523469830633212,178.68642616687438
2026-06-11 20:03:01,41820,649275,135334849,166640310,1287568300,1318585897,2830889863,1212311,21168295259,77250,186369777,5065933,19409171915220,5286042545219776,656273457687,43393396968414,48258930665569344,3679833613489,687182,122730716,1049366589,1049403817,684582,0.44816550291144974,0.5518344970885503,0.4940491631240191,0.5059508368759809,0.00042806047434643156,3.6493121975794875e-06,0.02646284227744134,53544973210789120,62802568883634,4336107071176,0.06904346666472055,852.5920860021164,77919638772.24538,0.06085724014889796,0.9448370300735467,0.99996452461922,0.000652353258974281,178.60001571636045
2026-06-11 20:18:01,42275,652672,135349057,166658991,1287683212,1318694268,2831276982,1212460,21171210848,77250,186392643,5066668,19412276253327,5286881387159693,656356142012,43400148411526,48266446246355503,3680372279989,690918,122741659,1049510849,1049548083,684678,0.44816374231192674,0.5518362576880733,0.4940509277267083,0.5059490722732918,0.0004280545523036057,3.6488096351254896e-06,0.026463419164816697,53553327633515196,62812424664853,4336728422001,0.06904252534654402,852.5913132514565,77510395782.87901,0.06118671101346325,0.9446446611609481,0.9999645237787548,0.000652355057467148,177.65011043278653
