Time,subscriber-count,pdp-active,eps-active-bearer,eps-active-ipv6-bearer,pdp-created__delta,pdp-create-attempted__delta,pdp-create-failed__delta,eps-bearer-creation__delta,eps-bearer-creation-attempted__delta,eps-bearer-creation-failed__delta,uplink_bytes__delta,downlink_bytes__delta,uplink_packets__delta,downlink_packets__delta,uplink_dropped-packets__delta,downlink_dropped-packets__delta,pdn-suspended-connections,pdn-pgw-connections,pdp_success_rate,pdp_failure_rate,eps_success_rate,eps_failure_rate,total_traffic,ul_dl_traffic_ratio,total_packets,drop_rate_ul,drop_rate_dl,suspended_connection_ratio
2026-06-02 11:48:02,690504,45082,649139,147183,12473.0,30529.0,18057.0,106982.0,220983.0,114011.0,792490491689.0,7709696520374.0,2633571133.0,6855529343.0,36892931.0,30330980.0,128,686455,0.40856235055193424,0.5914704051885092,0.48411868786286727,0.515926564486861,8502187012063.0,0.10279139906411724,9489100476.0,0.014008708759642986,0.004424308974910911,0.00018646524535475742
2026-06-02 12:03:01,690245,45465,648603,146891,12840.0,31368.0,18529.0,110850.0,225163.0,114294.0,800088960891.0,7912698132468.0,2693856131.0,7019925918.0,37518505.0,30615769.0,135,686325,0.4093343534812548,0.5906975261412905,0.4923100154110578,0.5076056012755203,8712787093359.0,0.10111455631145748,9713782049.0,0.013927434567959859,0.00436126667968065,0.00019669981422795323
2026-06-02 12:18:01,691120,45393,649678,147196,13403.0,31826.0,18420.0,115755.0,229736.0,114004.0,798907950873.0,7992498325323.0,2721366311.0,7092134839.0,36338262.0,28482717.0,119,687334,0.42113366429962923,0.5787720731477408,0.5038609534422119,0.49623916147229863,8791406276196.0,0.0999572246817723,9813501150.0,0.013352947691428961,0.004016099192498728,0.0001731327127713746
2026-06-02 12:33:02,690625,44816,649882,147360,12876.0,31856.0,18983.0,109808.0,223279.0,113462.0,804696471258.0,8081281685345.0,2747353935.0,7161426708.0,56270483.0,29100004.0,115,686942,0.40419387242591664,0.5959003013561025,0.4917972581389204,0.508162433547266,8885978156603.0,0.099575352350021,9908780643.0,0.02048170142300941,0.00406343668468917,0.00016740860218184358
2026-06-02 12:48:01,689618,44125,649606,147417,12831.0,32222.0,19389.0,107075.0,220398.0,113325.0,816879741967.0,8113084710668.0,2751312812.0,7178707559.0,67980774.0,29029766.0,102,685986,0.3982061945254795,0.6017317360809384,0.4858256427009319,0.5141834317915771,8929964452635.0,0.10068670192644165,9930020371.0,0.024708485964772223,0.004043870816774694,0.0001486910811590907
2026-06-02 13:03:02,689264,43474,649919,147439,14075.0,33288.0,19213.0,111229.0,225047.0,113822.0,821044192381.0,8288089572537.0,2794764179.0,7319937300.0,46406042.0,28978764.0,106,685647,0.4228250420571978,0.5771749579428022,0.4942478682230823,0.5057699058418909,9109133764918.0,0.0990631417765526,10114701479.0,0.016604636036448926,0.0039588814510747245,0.00015459850331147077
2026-06-02 13:18:01,687579,42886,648943,146769,12811.0,31856.0,19049.0,115431.0,228764.0,113318.0,815370302745.0,8458927072798.0,2825132050.0,7461514709.0,43469071.0,28970639.0,115,684089,0.4021534404821698,0.5979721245605224,0.5045855117063873,0.49534891853613333,9274297375543.0,0.09639169314593654,10286646759.0,0.015386562550235483,0.0038826753185993083,0.0001681067814275628
2026-06-02 13:33:01,686558,42507,648315,146437,12657.0,31771.0,19111.0,112332.0,225269.0,112946.0,824306666553.0,8607082655320.0,2873563161.0,7581392332.0,57066552.0,28684660.0,111,683051,0.39838217242139057,0.6015234018444493,0.49865716099418916,0.5013827912406944,9431389321873.0,0.09577073900219835,10454955493.0,0.019859160492627155,0.0037835609534314757,0.00016250616718224554
2026-06-02 13:48:01,685566,41507,648363,146288,12427.0,31992.0,19567.0,109291.0,222725.0,113431.0,830577811882.0,8634942466895.0,2886277313.0,7601739669.0,55883881.0,27870978.0,89,682140,0.38844086021505375,0.6116216554138535,0.490699292849927,0.5092872376248737,9465520278777.0,0.09618799604818487,10488016982.0,0.019361923661421927,0.0036663946956324005,0.0001304717506670185
2026-06-02 14:03:01,683960,41243,647106,145977,12448.0,31368.0,18918.0,112839.0,225809.0,112968.0,830851496836.0,8658598818203.0,2887604620.0,7606465313.0,62758216.0,28957999.0,84,680639,0.3968375414435093,0.6030986993114001,0.4997099318450549,0.500281211112046,9489450315039.0,0.09595680713250027,10494069933.0,0.021733659644858166,0.003807024394170139,0.00012341343942971238
2026-06-02 14:18:01,683187,40848,646873,145964,12556.0,31332.0,18775.0,116446.0,229977.0,113549.0,826720310409.0,8632906281268.0,2872189167.0,7583200094.0,47399135.0,30710725.0,91,680025,0.40074045704072514,0.5992276267075195,0.5063375902807672,0.49374067841566766,9459626591677.0,0.09576384631938474,10455389261.0,0.016502790117236037,0.004049837089792609,0.0001338186096099408
2026-06-02 14:33:01,681611,40407,645794,145642,12100.0,30866.0,18767.0,113969.0,226554.0,112575.0,804072414164.0,8618166422220.0,2854503352.0,7564856714.0,42228528.0,30291877.0,88,678455,0.3920171062009979,0.6080152919069526,0.5030544594224776,0.49690140099049235,9422238836384.0,0.09329970840327248,10419360066.0,0.014793651571791883,0.004004289591359999,0.0001297064654251203
2026-06-02 14:48:01,680092,40430,644405,145392,12265.0,31394.0,19129.0,112600.0,225589.0,112982.0,805781585054.0,8574459335947.0,2848300960.0,7522525160.0,52514443.0,29133117.0,80,677060,0.39067974772249475,0.6093202522775053,0.4991378125706484,0.5008311575475755,9380240921001.0,0.09397462317838447,10370826120.0,0.018437111715891148,0.00387278425533375,0.00011815791805748382
2026-06-02 15:03:01,678553,39947,643504,145332,13325.0,32377.0,19053.0,115756.0,228536.0,112791.0,808834142866.0,8602085028106.0,2836380994.0,7531349052.0,46808736.0,29308709.0,84,675645,0.41155758717608176,0.5884732989467832,0.506511009206427,0.49353712325410437,9410919170972.0,0.09402768517438015,10367730046.0,0.016502979007057893,0.0038915616309427165,0.00012432564438425505
2026-06-02 15:18:01,677493,39910,642472,145215,13082.0,32155.0,19071.0,119195.0,232746.0,113546.0,801035843051.0,8545293046551.0,2809402400.0,7477078929.0,39683129.0,29199801.0,70,674645,0.4068418597418753,0.5930959415331986,0.5121248055820509,0.4878537117716309,9346328889602.0,0.09374000852718671,10286481329.0,0.014125113938822008,0.003905241776537625,0.00010375827286943503
2026-06-02 15:33:01,677206,39665,642378,145300,11802.0,30342.0,18540.0,114967.0,228487.0,113526.0,797323865413.0,8519117810473.0,2770150950.0,7443858754.0,39191547.0,30617670.0,82,674290,0.3889657899940676,0.6110342100059324,0.5031664821193328,0.4968597775803437,9316441675886.0,0.09359230417412562,10214009704.0,0.014147801945594337,0.004113144944286782,0.00012160939655044566
2026-06-02 15:48:01,677905,40105,642803,145247,11742.0,30848.0,19107.0,114288.0,227579.0,113282.0,796748149364.0,8395686141761.0,2763298281.0,7338139250.0,38144732.0,30512717.0,91,675171,0.3806405601659751,0.619391856846473,0.5021904481520703,0.4977700051410719,9192434291125.0,0.09489970633857944,10101437531.0,0.013804058817058266,0.004158100025152834,0.00013478067037831897
2026-06-02 16:03:02,678216,39891,643349,145327,12094.0,31002.0,18909.0,117207.0,231023.0,113815.0,790343131460.0,8375020532174.0,2752994714.0,7321338698.0,47065684.0,30927266.0,83,675519,0.3901038642668215,0.6099283917166635,0.507339096107314,0.4926565753193405,9165363663634.0,0.09436909777400171,10074333412.0,0.017096176669229884,0.0042242637959706095,0.0001228684907456341
2026-06-02 16:18:02,678277,39626,643794,145403,12146.0,31380.0,19233.0,119130.0,232019.0,112882.0,774134048988.0,8081899208514.0,2675854954.0,7071456410.0,42087586.0,28724783.0,64,675689,0.38706182281708096,0.612906309751434,0.513449329580767,0.4865205004762541,8856033257502.0,0.09578615484000057,9747311364.0,0.01572864999169159,0.0040620745338088,9.471813215843384e-05
2026-06-02 16:33:02,679411,40473,644199,145482,11926.0,30868.0,18942.0,117708.0,230976.0,113283.0,763244237624.0,7879887709065.0,2611038153.0,6902531690.0,38212393.0,29424842.0,97,676951,0.3863548010885059,0.613645198911494,0.5096113881961762,0.4904535536159601,8643131946689.0,0.09685978605329186,9513569843.0,0.01463494241020384,0.004262905745529435,0.00014328954385177067
2026-06-02 16:48:01,680407,41319,644369,145519,12151.0,30921.0,18769.0,115633.0,228730.0,113082.0,772385731959.0,7918036904465.0,2624342292.0,6946149933.0,41515630.0,28644124.0,135,677984,0.3929691795220077,0.6069984799974127,0.505543654089975,0.494390766405806,8690422636424.0,0.09754762970648063,9570492225.0,0.015819441742243583,0.0041237411049704735,0.0001991197432387785
2026-06-02 17:03:02,681265,41515,645225,145848,11830.0,30925.0,19096.0,116830.0,230704.0,113888.0,768460174868.0,7860441025377.0,2612256003.0,6905908404.0,42425031.0,28467326.0,125,679064,0.38253839935327405,0.6174939369442198,0.5064064775643249,0.49365420625563494,8628901200245.0,0.09776298459425734,9518164407.0,0.016240763137792665,0.004122169645851561,0.0001840769058586525
2026-06-02 17:18:01,683658,41676,647515,146043,14408.0,33508.0,19101.0,118866.0,233181.0,114311.0,765908124516.0,7763945766753.0,2598136901.0,6830122233.0,43306296.0,29843076.0,98,681466,0.42998686880744896,0.5700429748119852,0.509758513772563,0.490224332171146,8529853891269.0,0.09864933984930634,9428259134.0,0.016668211741779963,0.004369332638852644,0.00014380761475994401
2026-06-02 17:33:01,684897,42387,648133,146380,11955.0,30488.0,18530.0,115293.0,228670.0,113376.0,777506979451.0,7615770221613.0,2576894318.0,6703527506.0,37862744.0,29321705.0,108,682805,0.3921214904224613,0.6077801102072947,0.5041894433025758,0.4958061835833297,8393277201064.0,0.10209170665949084,9280421824.0,0.01469316911272727,0.004374070960961311,0.00015817107373261767
2026-06-02 17:48:01,686435,42389,649707,147107,11981.0,30425.0,18445.0,113939.0,227628.0,113684.0,770029609386.0,7572191186291.0,2556752567.0,6669755441.0,42187363.0,30401170.0,110,684395,0.39378800328677077,0.6062448644207067,0.5005491415818792,0.49942889275484564,8342220795677.0,0.10169178120860084,9226508008.0,0.016500369861562753,0.004558063675486419,0.0001607258965948027
2026-06-02 18:03:02,687322,42423,650536,147390,13183.0,31768.0,18587.0,114702.0,228232.0,113541.0,769277804074.0,7524204229442.0,2555458209.0,6640943619.0,36104360.0,28852696.0,119,685292,0.41497733568370687,0.5850856207504407,0.5025675628308037,0.4974806337411055,8293482033516.0,0.1022404204638462,9196401828.0,0.014128331221713985,0.004344668115755615,0.00017364860526607637
2026-06-02 18:18:01,688000,42117,651483,147614,12458.0,30446.0,17986.0,116641.0,230015.0,113369.0,782870124250.0,7519390442970.0,2570523447.0,6642145627.0,55896711.0,28581535.0,104,685978,0.4091834723773238,0.5907508375484465,0.507101710757994,0.4928765515292481,8302260567220.0,0.10411350895894998,9212669074.0,0.021745264010423943,0.0043030575667924904,0.000151608360617979
2026-06-02 18:33:01,687806,42361,651099,147534,13278.0,31701.0,18423.0,115739.0,229234.0,113486.0,792465069306.0,7498307833428.0,2576447606.0,6631091250.0,59290668.0,28650320.0,105,685799,0.4188511403425759,0.581148859657424,0.5048945618887251,0.49506617691965416,8290772902734.0,0.10568585431677441,9207538856.0,0.02301256499915799,0.004320604093632402,0.00015310608501907993
2026-06-02 18:48:01,687744,42166,651340,147528,12384.0,30731.0,18348.0,113168.0,226483.0,113324.0,805118487847.0,7448580208043.0,2587776771.0,6601688102.0,50219147.0,28074037.0,120,685832,0.40298070352412874,0.5970518369073574,0.49967547233125664,0.5003642657506303,8253698695890.0,0.10809019509216408,9189464873.0,0.019406290203537808,0.0042525542810019894,0.00017496996348960095
2026-06-02 19:03:01,688018,42619,651170,147510,12517.0,31551.0,19033.0,116158.0,228760.0,112601.0,808326332290.0,7528282895293.0,2625684687.0,6674787749.0,43599537.0,27676170.0,106,686131,0.3967227663148553,0.603245538968654,0.5077723378212974,0.4922232907851023,8336609227583.0,0.10737193906400617,9300472436.0,0.016605016289985317,0.004146374542643154,0.0001544894488078807
2026-06-02 19:18:01,688417,41791,652339,147723,11956.0,30512.0,18556.0,115507.0,228767.0,113268.0,819581524213.0,7520432416621.0,2637960132.0,6680772069.0,43766299.0,27844619.0,112,686435,0.3918458311484006,0.6081541688515993,0.5049111104311373,0.49512385964758904,8340013940834.0,0.1089806381879894,9318732201.0,0.016590963020664786,0.004167874418168539,0.0001631618434374704
2026-06-02 19:33:01,687532,41240,651979,147525,12069.0,30966.0,18897.0,116016.0,230326.0,114302.0,813044940086.0,7534049470512.0,2662681376.0,6688568219.0,49877044.0,29119713.0,106,685533,0.38975004844022476,0.6102499515597752,0.5037034464194229,0.49626182020266923,8347094410598.0,0.10791606071452395,9351249595.0,0.018731886003922685,0.00435365418226289,0.00015462421210940975
2026-06-02 19:48:01,686042,40510,651301,147354,12058.0,30811.0,18753.0,113697.0,227857.0,114159.0,810857506747.0,7317415906018.0,2613296295.0,6513640195.0,57931843.0,29816072.0,78,684175,0.39135373730161305,0.608646262698387,0.4989840119022018,0.5010115993803131,8128273412765.0,0.11081200210037719,9126936490.0,0.02216811125123491,0.004577482192351891,0.00011400591953812986
2026-06-02 20:03:01,686443,42291,649884,146652,12164.0,30867.0,18704.0,116458.0,230477.0,114029.0,818296127665.0,7480804922269.0,2659991081.0,6657468562.0,53852381.0,28443642.0,109,684539,0.39407781773414974,0.6059545793241974,0.5052912004234695,0.49475218785388564,8299101049934.0,0.10938610699887132,9317459643.0,0.020245323897760844,0.004272441053999528,0.0001592312490595861
2026-06-02 20:18:04,688141,42612,651270,146753,12975.0,31304.0,18330.0,119874.0,233858.0,113980.0,850487980745.0,7916271830688.0,2832201381.0,7061475666.0,70415206.0,30657753.0,94,686176,0.41448377204191156,0.5855481727574751,0.5125931120594549,0.4873897835438599,8766759811433.0,0.1074354189617418,9893677047.0,0.0248623584722417,0.004341550470479239,0.00013699109266427273
2026-06-02 20:33:01,689394,42583,652688,146798,14048.0,32439.0,18389.0,118276.0,230782.0,112500.0,886090192521.0,8209378777704.0,2965738501.0,7323997754.0,62083127.0,30188858.0,123,687619,0.43305897222479117,0.566879373593514,0.512500974946053,0.4874730264925341,9095468970225.0,0.10793632703701629,10289736255.0,0.020933446080652948,0.004121909783971788,0.00017887812873117236
2026-06-02 20:48:01,691939,42434,655372,147408,13440.0,32312.0,18873.0,117067.0,229182.0,112112.0,903238076263.0,8523402141971.0,3070053666.0,7614556012.0,55922258.0,31518402.0,124,690146,0.41594454072790293,0.5840864075266154,0.5108036407745808,0.4891832691921704,9426640218234.0,0.10597154296114557,10684609678.0,0.018215400798795026,0.004139230435803379,0.00017967212734696717
2026-06-02 21:03:01,695272,41905,659272,148431,13154.0,31271.0,18117.0,120844.0,234367.0,113527.0,939951011825.0,8807028961860.0,3189393589.0,7873621967.0,58410853.0,32204296.0,104,693525,0.42064532634069907,0.5793546736593009,0.5156186664504815,0.48439840079874724,9746979973685.0,0.10672736695832179,11063015556.0,0.018314093688986843,0.004090150141189779,0.00014995854511373058
2026-06-02 21:18:01,695797,41019,660767,148650,13209.0,31647.0,18437.0,121889.0,235081.0,113192.0,939282369101.0,8969235337491.0,3261007666.0,8026977991.0,48194955.0,32624717.0,115,694099,0.4173855341738553,0.5825828672544001,0.5184978794543157,0.48150212054568425,9908517706592.0,0.10472268078136404,11287985657.0,0.014779160289161982,0.004064383512273168,0.0001656824170615431
2026-06-02 21:33:01,694816,39408,661373,148941,12878.0,30977.0,18100.0,118773.0,231946.0,113172.0,938168616344.0,8954951112639.0,3260528263.0,8008400015.0,71056526.0,33327128.0,81,693129,0.41572779804370985,0.5843044839719792,0.5120717753270158,0.4879239133246531,9893119728983.0,0.10476535321559385,11268928278.0,0.021792948954419168,0.0041615213947326785,0.00011686136346913778
2026-06-02 21:48:01,692995,39217,659776,148457,12507.0,30898.0,18391.0,117223.0,229303.0,112087.0,950927299347.0,9054220553779.0,3254226462.0,8068919204.0,67629677.0,33391198.0,104,691348,0.40478348113146484,0.5952165188685352,0.5112144193490709,0.4888161079445101,10005147853126.0,0.10502585989581481,11323145666.0,0.020782105298976578,0.0041382491453684405,0.00015043075267448522
2026-06-02 22:03:01,694743,39120,661648,148500,12866.0,30842.0,17976.0,124285.0,237866.0,113573.0,966788618388.0,9507901595373.0,3389677908.0,8461305385.0,86928735.0,33290720.0,105,693085,0.4171584203359056,0.5828415796640944,0.5225000630607148,0.47746630455802846,10474690213761.0,0.10168264876221328,11850983293.0,0.025645131295465848,0.0039344661946627045,0.000151496569684815
2026-06-02 22:18:01,695576,38044,663609,148588,12832.0,30388.0,17556.0,123933.0,236675.0,112742.0,967244391383.0,9720220768688.0,3392454845.0,8640320256.0,64143256.0,32689651.0,98,694005,0.42227194945373175,0.5777280505462683,0.5236421252772789,0.476357874722721,10687465160071.0,0.09950847973523498,12032775101.0,0.018907622630420007,0.0037833841838558814,0.00014120935728128759
2026-06-02 22:33:01,695251,37319,664030,148335,13753.0,31588.0,17834.0,121992.0,233647.0,111652.0,970038698443.0,9883894096337.0,3421020888.0,8763832003.0,44224063.0,34367525.0,66,693751,0.43538685576801317,0.5645814866404963,0.5221209773718473,0.47786618274576603,10853932794780.0,0.09814337233768006,12184852891.0,0.012927153749667488,0.003921518005848976,9.513499800360649e-05
2026-06-02 22:48:01,693815,35799,664115,148503,11962.0,29357.0,17396.0,119317.0,230379.0,111077.0,963353738741.0,9900417454194.0,3407368449.0,8753921126.0,45661731.0,33534556.0,74,692363,0.40746670300098786,0.5925673604251116,0.5179161295083319,0.48214898059284916,10863771192935.0,0.09730435541714512,12161289575.0,0.013400878620391311,0.003830803992555873,0.00010688035033645645
2026-06-02 23:03:02,689659,34583,661090,148101,11312.0,29349.0,18036.0,119437.0,230156.0,110708.0,933274853684.0,9786211065179.0,3319441096.0,8619231033.0,41970983.0,35035365.0,69,688101,0.3854305087055777,0.6145354185832567,0.518939328107892,0.4810128782217279,10719485918863.0,0.09536631158556863,11938672129.0,0.012643990896713295,0.004064790103184603,0.00010027597692780566
2026-06-02 23:18:01,683716,33215,656444,147236,10656.0,28041.0,17385.0,118472.0,228390.0,109916.0,888313826253.0,9498068344227.0,3147027098.0,8338520678.0,43986865.0,36254969.0,55,682092,0.38001497806782925,0.6199850219321708,0.5187267393493585,0.4812645036998117,10386382170480.0,0.09352573534522143,11485547776.0,0.013977275577942927,0.004347889799644387,8.063428393823707e-05
2026-06-02 23:33:01,677943,31758,651981,146359,10228.0,27127.0,16899.0,117385.0,226387.0,109004.0,827570182415.0,9063331427609.0,2966373693.0,7936513541.0,38238210.0,36423223.0,41,676199,0.37704132414199876,0.6229586758580012,0.5185147557059372,0.4814940787236016,9890901610024.0,0.0913097119999419,10902887234.0,0.012890557278819556,0.004589322857176235,6.063303849902174e-05
2026-06-02 23:48:01,672474,30375,647906,145641,9612.0,26337.0,16725.0,117357.0,225714.0,108362.0,784342131824.0,8688407008046.0,2785860104.0,7578596383.0,41744965.0,38196399.0,38,670732,0.3649618407563504,0.6350381592436496,0.5199367340971318,0.4800854178296428,9472749139870.0,0.0902745613894067,10364456487.0,0.014984587682655582,0.00504003605280796,5.6654520732572774e-05
2026-06-03 00:03:04,666718,29392,642963,144678,9736.0,26470.0,16734.0,121049.0,230443.0,109388.0,745835517498.0,8268289644528.0,2620390848.0,7190495809.0,43507625.0,39525238.0,37,664814,0.36781261805817905,0.6321873819418209,0.5252882491548886,0.4746857140377447,9014125162026.0,0.0902043287745245,9810886657.0,0.016603486855102923,0.005496872406284995,5.565466431212339e-05
2026-06-03 00:18:01,662229,28037,639793,144078,9389.0,25143.0,15755.0,119675.0,226873.0,107205.0,687826783603.0,7617031494178.0,2402773882.0,6610022663.0,39774594.0,33886509.0,41,660287,0.3734240146362805,0.6266157578650121,0.52749776306568,0.472533091200804,8304858277781.0,0.09030116051492414,9012796545.0,0.01655361509377352,0.005126534465559668,6.209421054783753e-05
2026-06-03 00:33:01,658025,27126,636589,143250,9851.0,25303.0,15452.0,120262.0,227037.0,106773.0,625937036105.0,7139909667248.0,2201418845.0,6175169785.0,41220490.0,36039280.0,35,656157,0.38932142433703515,0.6106785756629649,0.5297022071292344,0.47028898373392886,7765846703353.0,0.08766736069172995,8376588630.0,0.01872451037367221,0.005836160179359343,5.3340892499813306e-05
2026-06-03 00:48:01,654143,26250,633563,142331,8321.0,23282.0,14960.0,119361.0,225945.0,106587.0,562339591704.0,6538839063334.0,1983879497.0,5642832954.0,42781515.0,36547582.0,20,652238,0.3574005669616012,0.6425564814019414,0.5282745800969263,0.47173869747062336,7101178655038.0,0.08599991317377313,7626712451.0,0.021564573384973088,0.006476814447270275,3.066365345165415e-05
2026-06-03 01:03:03,650194,25443,630423,141571,8031.0,23867.0,15836.0,122804.0,229087.0,106275.0,512554607819.0,6123612089815.0,1836846025.0,5265520629.0,40536193.0,37845729.0,119,648314,0.33648971383081244,0.6635102861691876,0.5360583533766647,0.46390672539253647,6636166697634.0,0.08370135147383001,7102366654.0,0.022068367434336256,0.007187461918117575,0.00018355303140145054
2026-06-03 01:18:02,646255,24712,627233,140710,7662.0,22973.0,15314.0,121739.0,227838.0,106103.0,475955471321.0,5714852195953.0,1686145489.0,4904346366.0,37056952.0,41962924.0,172,644391,0.33352196056239936,0.6666086275192618,0.5343226327478297,0.46569492358605674,6190807667274.0,0.08328395118565798,6590491855.0,0.021977315861383538,0.008556272511850562,0.0002669186875670206
2026-06-03 01:33:01,643577,24068,625259,140317,7573.0,21617.0,14042.0,123063.0,228906.0,105844.0,447912511173.0,5151424708355.0,1543842266.0,4414419240.0,38001767.0,40082319.0,179,641759,0.35032613221076003,0.6495813480131378,0.5376136929569343,0.4623906756485195,5599337219528.0,0.08694924929147058,5958261506.0,0.024615058051532836,0.009079862337678648,0.00027892090332975463
2026-06-03 01:48:01,641185,23853,623102,139611,7580.0,21865.0,14284.0,122015.0,227835.0,105818.0,400611764408.0,4619502092737.0,1369783710.0,3956813650.0,33734268.0,35676592.0,165,639391,0.3466727646924308,0.6532815001143379,0.5355410713893827,0.4644501503280883,5020113857145.0,0.08672184931745366,5326597360.0,0.02462744136444724,0.009016495381327852,0.0002580580583711688
2026-06-03 02:03:01,638899,23355,621292,139324,7418.0,22001.0,14584.0,126309.0,231513.0,105195.0,358806011142.0,4234914131878.0,1253984991.0,3619139976.0,26853152.0,33456709.0,184,637107,0.3371664924321622,0.6628789600472705,0.5455805937463555,0.45438053154682456,4593720143020.0,0.08472568745635585,4873124967.0,0.021414253115251202,0.009244381046841279,0.0002888054910713585
2026-06-03 02:18:01,637372,22909,620127,139242,7592.0,21671.0,14078.0,125023.0,230104.0,105097.0,326805980942.0,3794161479159.0,1129507975.0,3244146349.0,25633024.0,29892891.0,137,635527,0.35032993401319734,0.6496239213695723,0.5433325800507597,0.45673695372527207,4120967460101.0,0.086133914630971,4373654324.0,0.022693973453352553,0.00921440890273474,0.00021556912609535078
2026-06-03 02:33:01,634923,22537,618126,138736,8411.0,21711.0,13302.0,125414.0,230522.0,105107.0,288740306755.0,3384422987394.0,1009783326.0,2898523831.0,26800386.0,28994808.0,111,633221,0.38740730505273824,0.6126848141495095,0.5440435186229514,0.4559521433962919,3673163294149.0,0.08531448575738743,3908307157.0,0.026540729392079503,0.010003301573683008,0.00017529424955900074
2026-06-03 02:48:01,633264,22310,616707,138439,7210.0,20180.0,12970.0,122365.0,226551.0,104168.0,259502284263.0,2996570363611.0,901616925.0,2570477923.0,29189018.0,26906490.0,86,631564,0.3572844400396432,0.6427155599603568,0.5401212089110178,0.4597993387802305,3256072647874.0,0.08659976332085466,3472094848.0,0.03237407949057744,0.010467504801051738,0.00013616988935404804
2026-06-03 03:03:01,632463,22551,615640,137803,8373.0,22383.0,14008.0,127225.0,232074.0,104854.0,247149405378.0,2794165216986.0,849170177.0,2395551771.0,32136159.0,26090312.0,80,630737,0.3740785417504356,0.6258321047223339,0.548208760998647,0.45181278385342605,3041314622364.0,0.08845196550137942,3244721948.0,0.03784419174202817,0.01089114930257126,0.00012683574929011617
2026-06-03 03:18:02,631561,23012,614242,137448,8010.0,21533.0,13524.0,126376.0,231600.0,105232.0,231393979539.0,2451823931516.0,778367885.0,2118660187.0,23529067.0,23006603.0,69,629834,0.3719871824641248,0.628059257883249,0.54566493955095,0.45436960276338517,2683217911055.0,0.09437626273430066,2897028072.0,0.030228722758776205,0.010859033997602562,0.00010955267578441303
2026-06-03 03:33:01,630395,22245,613858,137258,7332.0,19806.0,12473.0,124873.0,229116.0,104245.0,223717378239.0,2196108146195.0,711574915.0,1900878628.0,23323371.0,20907548.0,66,628666,0.3701908512571948,0.6297586589922246,0.5450208627943923,0.45498786640828226,2419825524434.0,0.10186992777501193,2612453543.0,0.03277711244219451,0.01099888635288502,0.00010498420464920959
2026-06-03 03:48:01,629347,22081,612943,137134,7402.0,20004.0,12603.0,123434.0,227977.0,104553.0,209938904622.0,2115234282049.0,674730669.0,1826185336.0,25508476.0,19299379.0,54,627579,0.3700259948010398,0.6300239952009599,0.5414318111037517,0.45861205297025576,2325173186671.0,0.09925089925198967,2500916005.0,0.03780541951324878,0.0105681381947095,8.604494414249043e-05
2026-06-03 04:03:01,628604,22183,612104,137148,7485.0,19424.0,11938.0,126894.0,230900.0,104003.0,202638424316.0,2052680649877.0,650509061.0,1773173073.0,25270137.0,20166988.0,71,626828,0.3853480230642504,0.6146004942339374,0.5495625812039844,0.4504244261585102,2255319074193.0,0.09871892363195534,2423682134.0,0.038846710238214496,0.011373389494280912,0.00011326871167210143
2026-06-03 04:18:01,627925,21863,611777,137065,7582.0,20081.0,12498.0,126805.0,230987.0,104183.0,191211063625.0,1961559145551.0,620525264.0,1692797002.0,24241029.0,19488102.0,68,626226,0.37757083810567205,0.6223793635775111,0.548970288371207,0.4510340408767593,2152770209176.0,0.09747912218639168,2313322266.0,0.039065337716854026,0.011512367978543952,0.00010858699574913849
2026-06-03 04:33:01,628151,21948,611886,137121,8589.0,21033.0,12447.0,126018.0,230336.0,104309.0,181320947414.0,1847288321006.0,590519930.0,1602927063.0,20288511.0,18503231.0,72,626393,0.4083582941092569,0.5917843388960206,0.5471050986385106,0.45285582800777996,2028609268420.0,0.09815519610672138,2193446993.0,0.034357030083641715,0.011543401709975372,0.00011494381322907504
2026-06-03 04:48:01,627949,21914,611808,136867,7548.0,20312.0,12763.0,123865.0,228374.0,104507.0,175320361942.0,1807445594753.0,575948100.0,1567337093.0,18582467.0,19665841.0,79,626243,0.37160299330445057,0.6283477747144545,0.5423778538712813,0.4576133885643725,1982765956695.0,0.09699897050896227,2143285193.0,0.032264134563513625,0.01254729508274325,0.00012614911464080237
2026-06-03 05:03:01,628762,22370,612089,137032,7878.0,20620.0,12743.0,127305.0,231994.0,104675.0,182613958103.0,1823394512438.0,599701837.0,1583865802.0,26717432.0,18011043.0,122,626979,0.38205625606207566,0.6179922405431619,0.5487426398958594,0.45119701371587195,2006008470541.0,0.10015054715659584,2183567639.0,0.044551192528696555,0.01137157136498361,0.00019458386963518715
2026-06-03 05:18:01,630182,22703,613106,137386,7893.0,20816.0,12921.0,127017.0,232394.0,105387.0,193060318759.0,1929787374760.0,631098561.0,1669433988.0,23193488.0,17868232.0,142,628363,0.3791794773251345,0.6207244427363566,0.5465588612442662,0.4534841691265695,2122847693519.0,0.10004227475216546,2300532549.0,0.03675097589075314,0.010703167737351709,0.0002259840251574329
2026-06-03 05:33:02,631510,22780,614381,137660,8013.0,20856.0,12844.0,125692.0,231316.0,105630.0,203211750864.0,2006864647569.0,646139985.0,1736176924.0,23242786.0,17843346.0,152,629686,0.3842059838895282,0.6158419639432298,0.5433778899859932,0.4566480485569524,2210076398433.0,0.10125832407788886,2382316909.0,0.03597174999160592,0.01027737769886406,0.00024139015318746168
