cpu_mean,cpu_max,memory_usage_rate,pdp_success_rate,pdp_failure_rate,gtp_error_rate,total_bytes,total_packets,drop_rate,tunnel_utilization,pdp_per_subscriber,Time
14.142857142857142,30,0.388081593485255,0.45219203854564666,0.5478079614543534,0.1116436517333078,49431403270287171,58185392285519,0.07282983538582499,1886.8241245692016,0.06493472618907886,2026-06-02 11:33:00
14.285714285714286,28,0.38810425668812554,0.45218725236934054,0.5478127476306595,0.11164168386256791,49439898875082018,58194874065370,0.0728191239775485,1885.6835549903285,0.06528249643023684,2026-06-02 11:48:00
14.714285714285714,28,0.38810350593359005,0.4521824119697059,0.5478175952632622,0.11164280944686204,49448612820350492,58204589030565,0.07280814035140114,1886.2790099989472,0.0657627089176847,2026-06-02 12:03:00
15.0,30,0.3881208116243075,0.45217886017003067,0.5478211506781725,0.11164082120834404,49457398259183667,58214395956059,0.0727969870369826,1883.3698122634576,0.0656263112963204,2026-06-02 12:18:00
14.571428571428571,31,0.3881164540533017,0.4521733012439011,0.5478267059874008,0.1116414449547495,49466292418312800,58224313894729,0.07278605356410486,1884.090483031776,0.06483282098212152,2026-06-02 12:33:00
14.428571428571429,27,0.3881065504828339,0.4521670312174206,0.5478329687825795,0.11164402976397152,49475218785702946,58234240001665,0.07277531339726988,1885.6559250907503,0.06392129907569337,2026-06-02 12:48:00
15.142857142857142,30,0.38812029408288307,0.45216347307626065,0.5478365305385341,0.11164643865247358,49484331566385980,58244358626088,0.07276396531161618,1888.650380973071,0.06307217326458307,2026-06-02 13:03:00
15.285714285714286,34,0.38813705347987476,0.4521577520592693,0.5478422479407307,0.11164966460283972,49493614529784708,58254655080816,0.07275234800926117,1891.7644620213362,0.06239810350720275,2026-06-02 13:18:00
15.285714285714286,33,0.38813553280260293,0.45215154012652203,0.5478484743293321,0.11165263046188109,49503038387510984,58265101636799,0.0727407734827019,1894.8030833273003,0.06185589535552755,2026-06-02 13:33:00
15.142857142857142,32,0.38813886168016015,0.45214418695078873,0.5478558130492113,0.11165614741440785,49512508981997180,58275595330629,0.07272911415584252,1898.1762180985415,0.060586964481340634,2026-06-02 13:48:00
15.142857142857142,32,0.3881492604291514,0.4521379226510087,0.5478620809621281,0.11165971507620132,49521980029091643,58286069231907,0.07271761602523368,1901.7316817844342,0.06029299959061933,2026-06-02 14:03:00
14.714285714285714,29,0.38815299822832794,0.45213213320662005,0.54786786679338,0.11166294726826279,49531450019792901,58296535851922,0.0727059023904464,1904.03555072644,0.05985644406324189,2026-06-02 14:18:00
14.714285714285714,32,0.3881501677239942,0.45212538676890257,0.5478746132310974,0.1116650266187435,49540869018950658,58306951813540,0.07269415745536746,1908.6191849403642,0.05915244563582717,2026-06-02 14:33:00
14.571428571428571,29,0.3881495096157631,0.4521184466552157,0.5478815533447843,0.11166923473795075,49550253031515613,58317326808759,0.07268262484667547,1912.7438564555976,0.059480887655054375,2026-06-02 14:48:00
14.428571428571429,28,0.38815842921858446,0.4521137199251131,0.5478862836863791,0.11167342086070904,49559664956485388,58327695613281,0.07267100980380332,1915.7574015401847,0.058888286302088554,2026-06-02 15:03:00
14.285714285714286,26,0.388146627996227,0.45210844562755415,0.5478915543724459,0.11167685628468448,49568997297884141,58337966992309,0.07265939473139034,1920.5061397603931,0.058855830376174256,2026-06-02 15:18:00
14.142857142857142,28,0.3881540013641753,0.4521015031351585,0.5478985040861966,0.11168212387331211,49578328929874879,58348197594342,0.07264785272527495,1920.483112224922,0.05845532753116426,2026-06-02 15:33:00
14.142857142857142,29,0.3881679526197343,0.45209357629285746,0.5479064237071426,0.11168688177786763,49587527884050763,58358306134256,0.0726364458765325,1918.9518498577033,0.0591750366193111,2026-06-02 15:48:00
14.142857142857142,29,0.3882497081912962,0.45208665352069183,0.5479133500891803,0.11169011651091766,49596668385153539,58368353108024,0.07262527445947854,1918.2194324039363,0.05877296452478547,2026-06-02 16:03:00
13.428571428571429,28,0.38816363657983044,0.4520793052476433,0.5479206947523567,0.11169251158585977,49605536728114831,58378114085135,0.07261434658310438,1918.3475454750462,0.058374208843263616,2026-06-02 16:18:00
13.714285714285714,27,0.3881636238010298,0.452071953822996,0.5479280497860645,0.11169299068154641,49614186075595465,58387634305478,0.072603666380439,1915.7456588952894,0.05951609959434557,2026-06-02 16:33:00
14.142857142857142,29,0.3881589659282098,0.45206533298759505,0.5479346670124049,0.1116934732442134,49622873659990665,58397201713144,0.0725929725247749,1912.42252210636,0.060664004456287376,2026-06-02 16:48:00
14.0,27,0.38816498793799425,0.4520575749034034,0.5479424250965966,0.11169446106357032,49631504930547704,58406722495236,0.07258235361555825,1910.3034925919906,0.0608959632184448,2026-06-02 17:03:00
13.857142857142858,36,0.38816659167747003,0.45205499418619666,0.5479450094216232,0.11169577399229987,49640007759086448,58416120721923,0.07257191896371519,1903.1149010260071,0.0609549719534581,2026-06-02 17:18:00
13.571428571428571,28,0.38814751612286896,0.4520483482049203,0.5479516517950798,0.11169962872900964,49648424753487312,58425427253648,0.07256151832512779,1900.8573855701081,0.06165102625165907,2026-06-02 17:33:00
13.714285714285714,29,0.3881473819454626,0.45204192988909425,0.547958080931984,0.11170181920851693,49656772885439317,58434660392623,0.07255129532509803,1895.9265403649044,0.06181008698895265,2026-06-02 17:48:00
13.714285714285714,28,0.38815573608635723,0.4520376724454769,0.5479623347677496,0.11170398465146471,49665063850564774,58443853953902,0.07254099319049005,1891.6877055366283,0.061605678843862345,2026-06-02 18:03:00
13.714285714285714,35,0.38816416051065517,0.45203301968947857,0.5479669803105215,0.11170584190765813,49673363072124793,58453063394539,0.07253100702581983,1890.6726212536576,0.061237452652203365,2026-06-02 18:18:00
13.428571428571429,26,0.3881590426010134,0.4520291708780369,0.5479708327277684,0.11170831341363821,49681653110337080,58462269746757,0.07252109237589405,1891.9222368835883,0.06153855101459221,2026-06-02 18:33:00
13.714285714285714,29,0.3881746327377499,0.4520237812681619,0.5479762259426488,0.11170906601594786,49689908952555886,58471461587108,0.07251102890615636,1891.2066846221242,0.06126846574386414,2026-06-02 18:48:00
13.857142857142858,28,0.3881635471282262,0.45201751012637825,0.5479824970836127,0.11171174238985272,49698236396237106,58480751765220,0.07250072749353019,1891.7211203853092,0.061925525420772655,2026-06-02 19:03:00
13.714285714285714,30,0.38816150252012965,0.45201086286086034,0.5479891407437381,0.11171703850826449,49706588810712302,58490084367948,0.07249038710252677,1891.9366966726986,0.06075494064255955,2026-06-02 19:18:00
13.857142857142858,35,0.388162167017761,0.45200387606778636,0.5479961275364097,0.11172057358755504,49714942860818509,58499443246494,0.07248013845031107,1891.781635478637,0.05991599107550622,2026-06-02 19:33:00
13.142857142857142,28,0.38817116329338597,0.45199721067518467,0.5480027929286128,0.11172343268246963,49723038852590205,58508534210892,0.07247037319218386,1896.7700318456373,0.05886648989129627,2026-06-02 19:48:00
14.428571428571429,31,0.38816393368694446,0.4519907275848449,0.5480092760185504,0.11172458879734098,49731362134528829,58517878496262,0.07246020842643597,1895.5005381796957,0.061625086498889176,2026-06-02 20:03:00
14.857142857142858,32,0.38815797876586317,0.45198653310260983,0.5480134741033711,0.11172619382255526,49740089821725565,58527727492805,0.07244973262015471,1893.445694862032,0.061940858121108895,2026-06-02 20:18:00
15.285714285714286,29,0.38816770982252286,0.45198423965872786,0.548015767546408,0.11172896401292313,49749223294947411,58538060465001,0.07243853269242284,1890.3475257302018,0.06168985645155675,2026-06-02 20:33:00
15.428571428571429,31,0.38818029694111744,0.4519800869488031,0.5480199166533454,0.11173295171123904,49758649234507331,58548744132555,0.07242680567679581,1883.3583526891073,0.06122115693115239,2026-06-02 20:48:00
16.428571428571427,30,0.38819648448678207,0.4519765314210713,0.5480234721806712,0.1117379649075741,49768398426791113,58559809769673,0.07241466966834513,1874.8455835612915,0.06024517481974343,2026-06-02 21:03:00
16.571428571428573,33,0.3882464464024421,0.45197263042282115,0.548027373178511,0.11174481979505557,49778301310989254,58571091152753,0.07240210143059077,1871.419366589251,0.058951776788357675,2026-06-02 21:18:00
15.857142857142858,31,0.3882786521746634,0.45196856287886045,0.5480314371211396,0.11175265462155463,49788192377150096,58582357994795,0.07238995543250051,1873.8043021035917,0.056746510376035945,2026-06-02 21:33:00
16.428571428571427,34,0.3882985775195046,0.45196331117951477,0.5480366924210148,0.1117589914854051,49798204754321729,58593689315616,0.07237768179877607,1878.6695640788619,0.05658534051208492,2026-06-02 21:48:00
16.857142857142858,34,0.3883185955106502,0.4519594722355445,0.5480405349647167,0.11176776081937904,49808661090399794,58605519593261,0.07236512010859586,1875.1517719304509,0.056290103892290555,2026-06-02 22:03:00
17.0,34,0.38836106904915646,0.45195619913235563,0.5480438080671164,0.1117757297711027,49819366409854582,58617572653187,0.07235189665496009,1873.4862705542212,0.05470751448410702,2026-06-02 22:18:00
17.428571428571427,40,0.38837623748547295,0.4519543423373326,0.5480456612619943,0.11178506745267804,49830217496304883,58629754398305,0.07233820438017413,1873.254043047869,0.05366874501089513,2026-06-02 22:33:00
16.428571428571427,32,0.3884095007034442,0.4519496126475501,0.5480503873524498,0.1117965988694006,49841075383998526,58641909386478,0.072324559997785,1875.7824268858021,0.051528175327239654,2026-06-02 22:48:00
15.857142857142858,33,0.38841672392048543,0.4519425976241083,0.5480574059744582,0.11180624272830597,49851794562960532,58653848074324,0.07231115146502487,1886.307202293039,0.05014340358030456,2026-06-02 23:03:00
14.857142857142858,36,0.3884144109575762,0.45193534724488066,0.5480646527551194,0.11181500752318793,49862194834177315,58665349168907,0.07229834417791163,1901.622149797055,0.048613965216399276,2026-06-02 23:18:00
13.857142857142858,28,0.3884272728203837,0.45192803922629005,0.5480719607737099,0.11182415191406024,49872080314951557,58676246245673,0.07228618961920698,1918.6458970260621,0.04680020592916686,2026-06-02 23:33:00
13.428571428571429,33,0.3884297487130007,0.451919808687495,0.5480801913125051,0.1118325549792371,49881542454221004,58686599356258,0.07227479748019688,1936.057347247752,0.04512218516111667,2026-06-02 23:48:00
12.285714285714286,26,0.3884293046496797,0.45191189414901745,0.5480881058509826,0.11183948411293146,49890518888498694,58696369365681,0.0722641791536264,1952.252708144378,0.044119257125116794,2026-06-03 00:03:00
11.285714285714286,27,0.38841717756790684,0.4519046907592009,0.5480953164344857,0.1118451180889737,49898873249167750,58705436057545,0.07225427703477286,1967.4898500886652,0.042354966327424276,2026-06-03 00:18:00
10.142857142857142,21,0.38841411704516227,0.4518989891839007,0.5481010180091326,0.11185166159156143,49906627904680426,58713800700256,0.07224529694962338,1978.886015924888,0.04119658379429822,2026-06-03 00:33:00
9.285714285714286,23,0.38841902729929423,0.45189109121892773,0.5481089123772872,0.11185600486710975,49913746538086668,58721446456688,0.07223724419230271,1991.3577225980573,0.040085487986277896,2026-06-03 00:48:00
9.0,20,0.38842774563600607,0.451881237155598,0.548118762844402,0.1118603955035284,49920346983398321,58728511023431,0.07222988034475421,2003.8607597348603,0.03915193368041404,2026-06-03 01:03:00
7.857142857142857,18,0.38842703002317225,0.45187142810610537,0.5481285718938946,0.1118659072197058,49926572534627920,58735138396813,0.0722230843152176,2015.0186324599001,0.038230447262345944,2026-06-03 01:18:00
7.285714285714286,20,0.3884197588856288,0.45186352543512687,0.548136478160203,0.11187030920938619,49932179831939451,58741105228074,0.07221707804911334,2024.6498214958012,0.03737664262839189,2026-06-03 01:33:00
6.428571428571429,32,0.3884155259079288,0.45185527178004714,0.5481447318149998,0.11187458297013277,49937199680894304,58746431556901,0.07221171225435338,2032.598542233269,0.03720177290917427,2026-06-03 01:48:00
6.142857142857143,15,0.3884121970303716,0.451846175721667,0.5481538314678582,0.11187951527690966,49941794973235332,58751306373893,0.07220674747375663,2043.2285507428762,0.03652974468777782,2026-06-03 02:03:00
5.571428571428571,15,0.3884185800412731,0.45183827392026876,0.5481617368631789,0.11188310568603313,49945917193567542,58755681244834,0.07220231605504526,2046.4872157930565,0.035916023347768784,2026-06-03 02:18:00
5.0,12,0.38842597896682257,0.4518332661714446,0.5481667374227591,0.11188622603665675,49949573264250760,58759571379496,0.07219848063238864,2052.5995441909313,0.03543802558896678,2026-06-03 02:33:00
4.428571428571429,21,0.38842178432552443,0.4518263789283058,0.5481736246656355,0.11188951626086231,49952851110695493,58763066647415,0.07219514592687828,2059.0781086140564,0.035221476510067115,2026-06-03 02:48:00
4.285714285714286,18,0.3884212603946997,0.45182009178900295,0.5481799118046496,0.1118925154025551,49955890675159603,58766309404867,0.07219215182054024,2062.84401615594,0.03560501003303232,2026-06-03 03:03:00
3.7142857142857144,11,0.3884294611899871,0.4518139372486576,0.5481860627513424,0.11189567868276247,49958570556768629,58769202706717,0.0721893894693607,2066.001407654563,0.03646827847179341,2026-06-03 03:18:00
3.7142857142857144,20,0.3884362499278078,0.45180814065869424,0.5481918593413058,0.11189861788322177,49960995152708041,58771820456123,0.07218692784701719,2069.654001829147,0.03526442769063364,2026-06-03 03:33:00
3.5714285714285716,9,0.3884297231553995,0.45180226297621623,0.5481977370237837,0.11190187540329122,49963318146917234,58774319015542,0.0721846210047471,2073.8862398968768,0.035047412039861704,2026-06-03 03:48:00
3.5714285714285716,9,0.3884249630521746,0.4517976352192386,0.5482023683733711,0.11190449576328372,49965576953361898,58776746472918,0.07218241407240607,2076.331665608399,0.035265389234893134,2026-06-03 04:03:00
3.2857142857142856,9,0.38842692779276744,0.45179230427938133,0.5482076993129691,0.11190871213670282,49967730962490133,58779061076458,0.07218031582258923,2078.400453790787,0.03479672051778616,2026-06-03 04:18:00
3.4285714285714284,9,0.3884264997029472,0.4517889782540702,0.5482110217459297,0.11191166128440587,49969759321645170,58781254256091,0.07217828240567634,2078.7944885010643,0.03488623845032126,2026-06-03 04:33:00
3.2857142857142856,20,0.3884354193057685,0.4517831452643662,0.5482168583274507,0.11191433520772878,49971743201559060,58783398685464,0.07217630014206979,2078.226742781916,0.034869313729861955,2026-06-03 04:48:00
3.4285714285714284,10,0.3884343267183169,0.4517779632510446,0.5482220367489554,0.1119169303061467,49973749308481248,58785582321021,0.07217437990317946,2077.27968214102,0.03556227812344925,2026-06-03 05:03:00
3.857142857142857,9,0.3884233497285984,0.45177256747877215,0.5482274361125105,0.11191968473927333,49975870023066052,58787880590758,0.07217225643213639,2072.964123629872,0.03598697614196767,2026-06-03 05:18:00
3.857142857142857,14,0.38840526133634395,0.4517674963790728,0.5482325072119412,0.11192184364175423,49978078773997835,58790261519431,0.0721700322393474,2068.3934272521674,0.03606210035249741,2026-06-03 05:33:00
4.142857142857143,10,0.3884244135637486,0.4517627970866882,0.5482372100947938,0.11192426583252682,49980460108125532,58792819280445,0.07216758413854865,2064.300990837651,0.036630123400639904,2026-06-03 05:48:00
