Time|Active PDP contexts|Active EPS bearers|Active IPv6 PDP contexts|Active IPv4v6 PDP contexts|Active IPv6 EPS bearers|Active IPv4v6 EPS bearers|PDP creations| Failed|IPv6 PDP creations| Failed|Secondary PDP creations| Failed|IPv6 secondary PDP creations|IPv6 secondary PDP attempts|EPS bearer creations| Failed|IPv6 EPS bearer creations| Failed|Dedicated EPS bearer creations| Failed|Dedicated IPv6 EPS bearer creations| Failed|PDP updates| Failed|EPS bearer modifications| Failed|PDP deactivations| Failed|PDP deletions by idle-supervision|PDP deletions by session-supervision|PDP deletions by user command|EPS bearer deactivations| Failed|Number of active L2TP tunnels|Number of active L2TP sessions|Maximum number of active L2TP tunnels since restart|Maximum number of active L2TP sessions since restart|Active subscribers|Uplink traffic|Packets|Bytes|Dropped packets|Packets for IPv6|Bytes for IPv6|Dropped packets for IPv6|Packets for non-ip|Bytes for non-ip|Downlink traffic|Packets|Bytes|Dropped packets|Packets for IPv6|Bytes for IPv6|Dropped packets for IPv6|Bytes for non-ip|Packets for non-ip|Traffic flow template filters|Radius statistics|Failed RADIUS Authentication procedures|Failed RADIUS Accounting procedures|Failed RADIUS Id overflow|Direct Tunnel (DT) statistics|Active DT contexts|Percentage active DT contexts out of active PDP contexts|Total successful DT establishments|Total requests for DT establishments|DT RNC error indications
2026-06-07 22:03:01|37749|654961|5856|0|146679|0|131079322|160304609|10691454|235393|0|0|0|0|1244310519|1277642214|243067531|7729|259877|1951|169831|290|2733706997|1133476|20444118404|29242|180235963|4863204|36888749|73126|0|2436213059|1162979|0|0|0|0|688086||18625085502302|5074465647670152|619032565104|1982591224795|712100757619832|54511294656|0|0||41619450936840|46292124651766878|3550937357701|5459595521279|6027145322842447|12772265019|0|0|9876||0|117402345|0||21106|56|1013431213|1013464780|661752
2026-06-07 22:18:04|36718|656404|5526|0|146963|0|131091811|160322831|10692766|235427|0|0|0|0|1244431862|1277755517|243093466|7731|259903|1951|169849|290|2734001554|1133726|20446865381|29415|180255994|4863835|36892299|73136|0|2436436206|1163140|0|0|0|0|688548||18628584423832|5075444102323097|619100465813|1982986657446|712241656817178|54518926363|0|0||41627628783608|46301179009677983|3551365890834|5460680236179|6028339471185461|12773676485|0|0|9896||0|117418414|0||20478|56|1013547294|1013580873|661866
2026-06-07 22:33:01|35559|656637|5272|0|146868|0|131105134|160340770|10694035|235457|0|0|0|0|1244549336|1277868000|243118797|7736|259927|1952|169868|291|2734273118|1134008|20449500933|29653|180276150|4864411|36896020|73145|0|2436656441|1163306|0|0|0|0|687566||18632086935455|5076421557277630|619174282784|1983383045147|712382653947297|54526797940|0|0||41635908298767|46310378301937437|3551800060788|5461778760725|6029557391300726|12775027178|0|0|9894||0|117435776|0||19910|56|1013654736|1013688332|661969
2026-06-07 22:48:01|34266|656821|4961|0|146730|0|131116958|160358463|10695162|235486|0|0|0|0|1244664308|1277979977|243143419|7737|259956|1952|169889|291|2734523969|1134137|20452025984|29653|180294210|4864857|36899746|73150|0|2436874647|1163441|0|0|0|0|686413||18635581753099|5077380954558059|619246980398|1983774862402|712521936352610|54534259994|0|0||41644231938483|46319674735742658|3552245552825|5462879592826|6030782620038380|12776371679|0|0|9916||0|117452594|0||19230|56|1013754179|1013787777|662062
2026-06-07 23:03:01|33217|653354|4699|0|146324|0|131128084|160375971|10696246|235512|0|0|0|0|1244777821|1278091310|243168385|7741|259978|1952|169904|291|2734753919|1134247|20454404508|29654|180310842|4865238|36903479|73157|0|2437094875|1163565|0|0|0|0|682018||18638975155747|5078304506653210|619312426283|1984153064561|712656057608592|54541316082|0|0||41652404208728|46328842332579053|3552690271407|5463960893059|6031990443722302|12777631653|0|0|9900||0|117466165|0||18511|56|1013845123|1013878722|662140
2026-06-07 23:18:01|31732|649967|4387|0|145650|0|131139131|160393602|10697203|235527|0|0|0|0|1244891864|1278201430|243193544|7743|259994|1952|169916|291|2734960286|1134356|20456618405|29654|180326678|4865586|36907268|73164|0|2437315415|1163659|0|0|0|0|677261||18642230841204|5079194143486064|619383388770|1984518323311|712788068308800|54548176551|0|0||41660308222564|46337731839963808|3553130600268|5464999664025|6033150586640498|12778868238|0|0|9880||0|117480123|0||17600|55|1013927564|1013961164|662208
2026-06-07 23:33:02|30519|645698|4101|0|144582|0|131149675|160411047|10698107|235544|0|0|0|0|1245004842|1278311443|243218549|7746|260007|1952|169922|291|2735146634|1134435|20458666210|29654|180341050|4865866|36910939|73166|0|2437536430|1163732|0|0|0|0|671989||18645334660026|5080033854165268|619464242154|1984865073144|712910616807666|54555051583|0|0||41667887896473|46346280894868817|3553563039633|5465993464943|6034265544921453|12780115761|0|0|9896||0|117493985|0||16754|55|1014001947|1014035547|662283
2026-06-07 23:48:02|29515|641853|3865|0|143796|0|131159420|160427941|10698971|235565|0|0|0|0|1245116383|1278419667|243243306|7752|260019|1952|169932|291|2735313065|1134495|20460539110|29654|180354059|4866121|36914671|73173|0|2437754109|1163815|0|0|0|0|667232||18648239617934|5080819045968918|619520099840|1985190005203|713025980622354|54561146941|0|0||41675014951312|46354347618371239|3553979421408|5466935766242|6035328970643161|12781149997|0|0|9896||0|117508515|0||16049|54|1014067947|1014101548|662337
2026-06-08 00:03:05|28515|636797|3789|0|142788|0|131168994|160445030|10699821|235583|0|0|0|0|1245230208|1278528612|243268810|7753|260033|1952|169945|291|2735463918|1134561|20462273010|29655|180366253|4866352|36918340|73181|0|2437976679|1163877|0|0|0|0|661267||18650989362191|5081565449542060|619575601125|1985492060327|713135033966438|54567101522|0|0||41681777327490|46362005303645372|3554374133068|5467813087913|6036316875779662|12782156315|0|0|9908||0|117522353|0||15529|54|1014127899|1014161502|662390
2026-06-08 00:18:01|27962|636209|3530|0|142134|0|131178883|160463104|10700550|235602|0|0|0|0|1245349199|1278646829|243294357|7756|260037|1952|169947|291|2735597999|1134626|20463869492|29655|180377720|4866576|36921908|73188|0|2438209933|1163939|0|0|0|0|660097||18653473099490|5082251545653812|619639153264|1985765348568|713232628439116|54572957993|0|0||41688205729464|46369344359489520|3554606382371|5468632856866|6037245124777465|12783083260|0|0|9900||0|117536159|0||15132|54|1014181526|1014215127|662448
2026-06-08 00:33:01|26001|626688|3198|0|141343|0|131188688|160481048|10701248|235622|0|0|0|0|1245463779|1278775513|243319999|7761|260047|1952|169955|291|2735716622|1134799|20465277830|29800|180389068|4866807|36925584|73194|492|2438436607|1163981|0|0|0|0|648790||18655747902108|5082877301835931|619696031147|1986013377455|713322005827669|54577928267|0|0||41693916160134|46375848801490872|3554932317582|5469382422715|6038095124992749|12783941363|0|0|9896||0|117552763|0||13704|53|1014228105|1014261713|662470
2026-06-08 00:48:01|25394|623093|3006|0|140083|0|131197405|160496804|10701936|235636|0|0|0|0|1245577177|1278881826|243344997|7762|260056|1952|169960|291|2735821059|1134855|20466498413|29822|180398604|4866945|36929098|73198|492|2438656195|1164014|0|0|0|0|644661||18657822272393|5083443663340631|619739845296|1986235375512|713399376272361|54582379763|0|0||41699098164929|46381753054608823|3555261723547|5470057058417|6038857071037269|12784819253|0|0|9884||0|117567531|0||13156|52|1014268754|1014302361|662497
2026-06-08 01:03:01|24453|620667|2849|0|139316|0|131205659|160512295|10702553|235653|0|0|0|0|1245693124|1278988255|243371006|7765|260066|1952|169965|291|2735917043|1134893|20467601780|29823|180407389|4867067|36932652|73203|492|2438877894|1164044|0|0|0|0|641245||18659706603395|5083955833435500|619781266995|1986434776401|713468988512486|54586496044|0|0||41703831243315|46387156688103412|3555569110899|5470676422485|6039561649337080|12785648942|0|0|9880||0|117581130|0||12472|51|1014305619|1014339227|662533
2026-06-08 01:18:01|23793|618096|2703|0|138876|0|131213746|160527907|10703185|235678|0|0|0|0|1245810667|1279094181|243397317|7768|260074|1952|169968|291|2735999278|1134921|20468591509|29823|180415437|4867171|36936142|73210|492|2439101153|1164071|0|0|0|0|637991||18661419137795|5084419399988588|619822235123|1986611172512|713533160986985|54590425485|0|0||41708160411949|46392108069873930|3555850745670|5471223611292|6040183989504854|12786477328|0|0|9892||0|117594450|0||11992|50|1014336648|1014370255|662551
2026-06-08 01:33:01|23236|616716|2543|0|138336|0|131221577|160543161|10703766|235696|0|0|0|0|1245927621|1279199349|243423525|7769|260077|1952|169968|291|2736075922|1134946|20469476133|29824|180422895|4867256|36939524|73218|492|2439322224|1164099|0|0|0|0|636019||18662970425823|5084839513060979|619864677764|1986768178607|713590042537428|54594022464|0|0||41712028699807|46396522892344343|3556105285412|5471705781212|6040730949747837|12787180891|0|0|9876||0|117607864|0||11652|50|1014364867|1014398474|662577
2026-06-08 01:48:01|22738|615977|2459|0|138067|0|131229343|160558322|10704374|235712|0|0|0|0|1246044749|1279304182|243449435|7770|260089|1952|169975|291|2736145463|1134975|20470258395|29824|180429953|4867332|36942955|73224|492|2439542698|1164114|0|0|0|0|634771||18664363283614|5085213700863543|619904129483|1986909471624|713641109788435|54597588783|0|0||41715516645239|46400512437785944|3556338511233|5472151116941|6041240168335059|12787887728|0|0|9908||0|117621191|0||11361|50|1014390677|1014424287|662591
2026-06-08 02:03:01|22362|614519|2403|0|137818|0|131237193|160573435|10704986|235729|0|0|0|0|1246163363|1279408947|243476278|7772|260101|1952|169983|291|2736211356|1135001|20470976145|29825|180436884|4867401|36946338|73229|492|2439765450|1164128|0|0|0|0|632988||18665635242869|5085562626756339|619945861710|1987036817699|713686202914567|54601001929|0|0||41718678716109|46404126706952647|3556551988443|5472550391351|6041696400930544|12788544069|0|0|9908||0|117634566|0||11088|50|1014414686|1014448294|662613
2026-06-08 02:18:01|22018|612577|2305|0|137259|0|131244784|160588614|10705508|235748|0|0|0|0|1246284220|1279513427|243503043|7775|260108|1952|169984|291|2736273219|1135025|20471633176|29825|180443613|4867469|36949522|73242|492|2439990750|1164139|0|0|0|0|630696||18666793716449|5085879655435592|619985215645|1987153285695|713728073712059|54604599928|0|0||41721553010405|46407414814864555|3556746812829|5472920074980|6042118672531960|12789286194|0|0|9892||0|117647859|0||10801|49|1014436707|1014470315|662632
2026-06-08 02:33:01|21797|611421|2204|0|137062|0|131253609|160603480|10706086|235763|0|0|0|0|1246403302|1279617439|243529906|7778|260115|1952|169984|291|2736332832|1135049|20472226404|29826|180451206|4867520|36952763|73250|492|2440213214|1164152|0|0|0|0|629346||18667836460506|5086164357533762|620022672566|1987256030950|713764356003902|54608024199|0|0||41724122832524|46410348400069295|3556924700688|5473247107122|6042492900325131|12790009102|0|0|9912||0|117661247|0||10635|49|1014457531|1014491139|662651
2026-06-08 02:48:01|21639|609189|2114|0|136871|0|131261499|160618405|10706593|235779|0|0|0|0|1246521206|1279721635|243556354|7780|260121|1952|169984|291|2736389455|1135068|20472788112|29826|180457771|4867572|36956026|73259|492|2440435776|1164163|0|0|0|0|626985||18668807499393|5086431997083141|620061220688|1987350343034|713799225579763|54611629046|0|0||41726452078189|46413003569768380|3557086721314|5473535035456|6042821790709130|12790743544|0|0|9904||0|117674663|0||10450|48|1014477299|1014510908|662660
2026-06-08 03:03:01|21901|607338|2142|0|136151|0|131270203|160632762|10707170|235795|0|0|0|0|1246640165|1279825046|243583018|7781|260127|1952|169986|291|2736445136|1135089|20473316869|29826|180464758|4867614|36959208|73263|492|2440658241|1164173|0|0|0|0|625377||18669686146256|5086670351504078|620098177349|1987433332893|713828038623553|54615325841|0|0||41728545665025|46415382990358220|3557234097969|5473795114402|6043119162742326|12791412639|0|0|9904||0|117687945|0||10595|48|1014496595|1014530203|662669
2026-06-08 03:18:01|21685|607127|2121|0|136234|0|131278416|160647613|10707713|235807|0|0|0|0|1246761123|1279929309|243610333|7783|260136|1952|169988|291|2736502982|1135106|20473843106|29831|180471517|4867650|36962355|73271|492|2440882150|1164176|0|0|0|0|624982||18670487189682|5086892813635544|620131662903|1987507945975|713855493200172|54618581333|0|0||41730424266897|46417499843966744|3557366703856|5474021415113|6043374273368645|12792017451|0|0|9916||0|117701412|0||10494|48|1014515640|1014549248|662680
2026-06-08 03:33:01|21331|606722|2074|0|136019|0|131285922|160661825|10708230|235824|0|0|0|0|1246880639|1280033085|243637288|7784|260140|1952|169989|291|2736558842|1135115|20474342723|29831|180477546|4867684|36965588|73282|492|2441104439|1164186|0|0|0|0|624204||18671222278592|5087100326285278|620171518977|1987575886807|713881883307089|54621653355|0|0||41732138023454|46419432327566100|3557489627355|5474223767870|6043602695867056|12792549249|0|0|9904||0|117714657|0||10314|48|1014534183|1014567791|662689
2026-06-08 03:48:02|21041|606706|2031|0|136167|0|131293442|160675628|10708729|235835|0|0|0|0|1246999175|1280137335|243664168|7785|260145|1952|169990|291|2736614348|1135128|20474830600|29831|180483601|4867723|36968716|73290|492|2441325873|1164190|0|0|0|0|623905||18671913276369|5087299424157067|620208992608|1987637880353|713905159801871|54624923105|0|0||41733753695721|46421248110988168|3557606109597|5474412219088|6043816202832231|12793155965|0|0|9892||0|117728046|0||10162|48|1014552540|1014586148|662694
2026-06-08 04:03:01|21217|606019|2070|0|136027|0|131301073|160689582|10709286|235850|0|0|0|0|1247118324|1280241876|243690892|7787|260149|1952|169991|291|2736668284|1135149|20475314403|29832|180489624|4867760|36971675|73297|492|2441548716|1164194|0|0|0|0|623425||18672597536531|5087496261177878|620240582757|1987701797604|713928840919537|54628349086|0|0||41735322206764|46423011537859820|3557718953153|5474598764460|6044028360730324|12793830345|0|0|9880||0|117741487|0||10204|48|1014570927|1014604535|662700
2026-06-08 04:18:01|21411|605787|2096|0|135722|0|131308754|160703880|10709814|235867|0|0|0|0|1247242646|1280346401|243718081|7789|260154|1952|169991|291|2736727108|1135175|20475808234|29833|180495860|4867814|36974735|73308|492|2441775996|1164204|0|0|0|0|623392||18673257279867|5087688833949237|620274135219|1987762645222|713953607323806|54631548538|0|0||41736858567669|46424738725129478|3557831382945|5474774773019|6044227670430529|12794488582|0|0|9868||0|117754917|0||10239|48|1014590017|1014623625|662705
2026-06-08 04:33:01|21288|605661|2108|0|135920|0|131317499|160718199|10710351|235883|0|0|0|0|1247362262|1280449728|243745255|7790|260157|1952|169992|291|2736782930|1135191|20476295152|29834|180503038|4867846|36977912|73320|492|2441997589|1164213|0|0|0|0|623119||18673881565279|5087861123289237|620306117636|1987816142023|713973606372724|54634761539|0|0||41738341046185|46426410001561740|3557940054216|5474940420329|6044413665900084|12795105661|0|0|9856||0|117768261|0||10282|48|1014608444|1014642052|662710
2026-06-08 04:48:01|21174|605029|2084|0|135695|0|131325316|160732239|10710891|235897|0|0|0|0|1247480391|1280553857|243771767|7792|260162|1952|169992|291|2736840856|1135207|20476795589|29835|180509353|4867887|36981008|73326|492|2442219001|1164223|0|0|0|0|622361||18674477239859|5088028219963146|620338176470|1987867722838|713991855964552|54638200607|0|0||41739759612523|46428006607276275|3558043037458|5475099556642|6044592094516266|12795712636|0|0|9820||0|117781587|0||10187|48|1014627951|1014661560|662715
2026-06-08 05:03:01|21635|606359|2197|0|136319|0|131333241|160746538|10711485|235911|0|0|0|0|1247600910|1280658873|243799164|7795|260168|1952|169993|291|2736904212|1135230|20477332365|29835|180515705|4867944|36983973|73339|492|2442441341|1164230|0|0|0|0|624112||18675078517768|5088197611980181|620370919369|1987922001571|714011038671476|54641756189|0|0||41741182316318|46429602970383726|3558143766524|5475262824717|6044775458873172|12796352798|0|0|9816||0|117795055|0||10419|48|1014649886|1014683494|662726
2026-06-08 05:18:01|21781|606942|2211|0|136603|0|131341225|160760472|10712038|235927|0|0|0|0|1247723580|1280763860|243826518|7796|260174|1952|169993|291|2736971937|1135254|20477909096|29835|180522578|4868003|36986921|73345|492|2442666433|1164247|0|0|0|0|624916||18675695473253|5088373958196818|620428438686|1987975005075|714029589849254|54645257480|0|0||41742647714141|46431254474520098|3558245831638|5475426299987|6044960187452773|12796970583|0|0|9848||0|117808387|0||10459|48|1014673702|1014707311|662734
2026-06-08 05:33:01|21940|607985|2188|0|136248|0|131350282|160774490|10712608|235947|0|0|0|0|1247843218|1280869857|243853098|7796|260180|1952|169995|291|2737045090|1135280|20478536053|29836|180530455|4868066|36989953|73353|492|2442889028|1164263|0|0|0|0|626127||18676329693567|5088557296907109|620487199305|1988028900470|714049147266194|54648576142|0|0||41744167767539|46432968651717617|3558348717685|5475594695351|6045150525511628|12797589853|0|0|9814||0|117821776|0||10678|49|1014699921|1014733529|662750
2026-06-08 05:48:01|22243|609723|2221|0|136378|0|131358406|160788779|10713169|235959|0|0|0|0|1247961915|1280975776|243879558|7799|260186|1952|169995|291|2737124797|1135314|20479222819|29836|180537610|4868127|36992832|73359|492|2443109713|1164276|0|0|0|0|628140||18677002104919|5088749333954162|620547553873|1988084473931|714068069223128|54651783049|0|0||41745803156156|46434818660458892|3558459542775|5475774305575|6045354478823323|12798174862|0|0|9822||0|117835163|0||10804|49|1014728740|1014762349|662768
2026-06-08 06:03:01|23125|610840|2442|0|136273|0|131367018|160803280|10713831|235976|0|0|0|0|1248082697|1281082414|243906577|7800|260193|1952|169999|291|2737212183|1135347|20479952861|29839|180545335|4868222|36995617|73372|492|2443333238|1164305|0|0|0|0|630169||18677727018203|5088960183673202|620602888821|1988146141793|714090367740281|54655333428|0|0||41747583003254|46436833813669431|3558583296301|5475971373634|6045577334232092|12798847475|0|0|9798||0|117848482|0||11353|49|1014760511|1014794120|662783
2026-06-08 06:18:01|23510|612139|2436|0|136465|0|131375619|160817851|10714430|235994|0|0|0|0|1248206499|1281189505|243933610|7803|260208|1952|170012|291|2737312749|1135382|20480771226|29842|180553591|4868334|36998487|73377|492|2443559947|1164328|0|0|0|0|631861||18678501447491|5089182123435698|620664261199|1988214451353|714114712862314|54659111554|0|0||41749528280229|46439042016297093|3558714388828|5476197710497|6045835962394977|12799473252|0|0|9810||0|117861523|0||11521|49|1014796884|1014830493|662802
2026-06-08 06:33:01|24237|613454|2671|0|137058|0|131384291|160832959|10715109|236007|0|0|0|0|1248326130|1281296826|243960338|7804|260213|1952|170016|291|2737424593|1135418|20481684910|29844|180562085|4868490|37001346|73388|492|2443782229|1164357|0|0|0|0|633834||18679337708235|5089417449136077|620723636525|1988291091890|714142592921797|54663184641|0|0||41751649201242|46441458310512390|3558856197655|5476447843079|6046121543725413|12800121758|0|0|9814||0|117874702|0||12031|50|1014837507|1014871116|662826
2026-06-08 06:48:01|25009|615072|2794|0|137459|0|131393438|160848226|10715830|236019|0|0|0|0|1248444079|1281405130|243986571|7808|260222|1952|170019|291|2737552284|1135485|20482722456|29846|180571505|4868666|37004243|73393|492|2444002947|1164397|0|0|0|0|636230||18680261080124|5089677398208246|620783895368|1988377928420|714173670997753|54667752194|0|0||41753992739342|46444122621873279|3559015772732|5476734014870|6046446413965249|12800806275|0|0|9810||0|117888190|0||12498|50|1014883875|1014917485|662848
2026-06-08 07:03:01|25949|616793|3069|0|137668|0|131402562|160863884|10716556|236032|0|0|0|0|1248563442|1281513452|244013016|7809|260226|1952|170020|291|2737699941|1135546|20483911110|29847|180581399|4868885|37007018|73406|492|2444224480|1164447|0|0|0|0|638833||18681270791559|5089961000470100|620831300234|1988476951218|714209297817880|54672227784|0|0||41756567779348|46447054635254384|3559182879257|5477060012657|6046816698364903|12801559077|0|0|9814||0|117901275|0||13013|50|1014937262|1014970872|662880
2026-06-08 07:18:01|26755|619026|3241|0|138448|0|131411765|160879931|10717365|236054|0|0|0|0|1248684309|1281621570|244039751|7812|260238|1952|170026|291|2737868778|1135606|20485259894|29848|180591938|4869141|37009756|73412|492|2444446400|1164491|0|0|0|0|641841||18682371479219|5090271326016053|620886651178|1988588227228|714249165826307|54677641000|0|0||41759365723244|46450232612476581|3559363430252|5477420692126|6047224778584583|12802389394|0|0|9806||0|117914270|0||13490|50|1014998121|1015031734|662912
2026-06-08 07:33:03|28001|619948|3600|0|138638|0|131422937|160895628|10718150|236068|0|0|0|0|1248802014|1281731245|244065643|7816|260261|1952|170044|291|2738053699|1135661|20486747822|29849|180604695|4869443|37012572|73418|492|2444667258|1164557|0|0|0|0|643938||18683566876723|5090612477392136|620922832063|1988714405801|714295903978265|54683259818|0|0||41762405095360|46453690042331523|3559550053602|5477824672897|6047682250063589|12803257376|0|0|9802||0|117927484|0||14191|51|1015064866|1015098480|662953
2026-06-08 07:48:01|29096|615086|3999|0|137537|0|131433172|160911444|10719027|236091|0|0|0|0|1248920370|1281842614|244091262|7820|260303|1952|170073|291|2738259133|1136278|20488327815|30546|180617806|4870105|37015341|73428|492|2444894605|1164636|0|0|0|0|640109||18684725758588|5090944824775556|621059549025|1988844177236|714342345305081|54702203585|0|0||41765262892880|46456879873936453|3559719279354|5478224174352|6048126167535767|12805230768|0|0|9798||0|117945751|0||15101|52|1015140193|1015173843|662993
2026-06-08 08:03:01|30324|614168|4434|0|137457|0|131445518|160926728|10720092|236118|0|0|0|0|1249044792|1281953931|244117801|7825|260329|1952|170093|291|2738494678|1136602|20489970996|30921|180633775|4870681|37018139|73437|492|2445123428|1164724|0|0|0|0|640274||18685796229845|5091230115365214|621364938832|1988972827611|714383226153037|54740128875|0|0||41767511319249|46459221767764370|3559842849851|5478591176444|6048524262766592|12808637564|0|0|9806||0|117961879|0||15747|52|1015227707|1015261373|663026
2026-06-08 08:18:01|31812|614994|4826|0|137870|0|131456603|160941827|10721121|236139|0|0|0|0|1249167723|1282062931|244143830|7828|260371|1952|170118|291|2738747107|1136691|20491609554|30922|180649097|4871175|37020993|73449|492|2445346041|1164828|0|0|0|0|642623||18686910301131|5091526301681198|621682864219|1989107221990|714425495617688|54780233173|0|0||41769746822301|46461531450183149|3559955668590|5478963471681|6048924612684513|12812234621|0|0|9874||0|117977632|0||16505|52|1015320764|1015354433|663057
2026-06-08 08:33:02|33061|617065|5232|0|138408|0|131468890|160957288|10722197|236155|0|0|0|0|1249288547|1282173118|244169678|7830|260428|1952|170164|291|2739024755|1136783|20493301027|30925|180666405|4871704|37023952|73459|492|2445565877|1164928|0|0|0|0|645773||18688089654715|5091832858636048|622049440600|1989250854858|714472110240146|54823231638|0|0||41772069667894|46463920398573060|3560068689291|5479360649991|6049351979422185|12815910357|0|0|9902||0|117994484|0||17125|52|1015423057|1015456728|663106
2026-06-08 08:48:01|34660|617514|5741|0|138505|0|131480648|160973301|10723346|236185|0|0|0|0|1249408031|1282284276|244194814|7835|260478|1952|170201|291|2739325084|1137242|20495050679|31404|180683427|4872459|37026964|73465|492|2445785971|1165047|0|0|0|0|647809||18689313423209|5092149989019013|622413159248|1989400579989|714519981665259|54868884609|0|0||41774446955658|46466349149186272|3560182907031|5479767039517|6049785048423651|12819857102|0|0|9930||0|118015394|0||17736|51|1015532952|1015566643|663151
2026-06-08 09:03:02|36453|619271|6227|0|139072|0|131492313|160989650|10724534|236211|0|0|0|0|1249529174|1282394557|244220547|7835|260543|1952|170253|291|2739650389|1137381|20496880727|31405|180701338|4873120|37030084|73470|492|2446004586|1165199|0|0|0|0|651344||18690587069074|5092481922509609|622776578068|1989558595454|714573135915534|54916701375|0|0||41776944566461|46468904282167049|3560301435863|5480188138067|6050231063807615|12823871804|0|0|9926||0|118037580|0||18661|51|1015651237|1015684938|663205
2026-06-08 09:18:01|37591|620491|6604|0|139156|0|131505733|161005777|10725818|236239|0|0|0|0|1249651217|1282504589|244246146|7838|260611|1952|170315|291|2739996184|1137684|20498768513|31652|180721749|4873886|37033195|73476|492|2446224239|1165367|0|0|0|0|653647||18691926221038|5092833941347836|623142692994|1989720214570|714623522087742|54966976955|0|0||41779551346822|46471554989008163|3560426756736|5480617800131|6050682165664807|12828146799|0|0|9926||0|118061873|0||19227|51|1015776187|1015809903|663255
2026-06-08 09:33:02|38481|618900|6866|0|139103|0|131518237|161022514|10727180|236266|0|0|0|0|1249769785|1282617332|244271523|7843|260731|1953|170416|292|2740359309|1138288|20500704534|32307|180741788|4874842|37036594|73483|492|2446445028|1165521|0|0|0|0|652864||18693303878231|5093185065054000|623524193091|1989885995911|714676192746065|55018439622|0|0||41782241213116|46474292595460440|3560557488489|5481054055058|6051137664681204|12832664794|0|0|9996||0|118084777|0||19535|51|1015906702|1015940449|663312
2026-06-08 09:48:01|39448|620709|7210|0|139731|0|131531707|161039380|10728531|236286|0|0|0|0|1249887451|1282728365|244296503|7844|260822|1953|170498|292|2740732482|1138396|20502645325|32310|180763278|4875659|37039883|73487|492|2446659766|1165690|0|0|0|0|655644||18694706295667|5093539887831431|623915065135|1990055617110|714730441455246|55070406608|0|0||41784967574068|46477057749137735|3560693722379|5481490478724|6051590309125683|12837140530|0|0|9990||0|118108596|0||20117|51|1016040039|1016073788|663360
2026-06-08 10:03:01|40643|620644|7462|0|139840|0|131545343|161056233|10729948|236298|0|0|0|0|1250010199|1282839598|244322737|7848|260930|1953|170593|292|2741125680|1138702|20504664268|32539|180787581|4876619|37043169|73494|492|2446878670|1165887|0|0|0|0|656826||18696160727529|5093908684652278|624321621601|1990229402462|714785186335081|55124262339|0|0||41787787402746|46479920890296164|3560835372553|5481927732645|6052043449334435|12841804849|0|0|10004||0|118138932|0||21017|52|1016179809|1016213566|663415
2026-06-08 10:18:02|41146|621655|7720|0|140170|0|131559249|161073552|10731423|236316|0|0|0|0|1250135144|1282950793|244349528|7850|261038|1954|170688|293|2741537038|1138818|20506748797|32541|180814988|4877554|37046572|73499|492|2447096586|1166098|0|0|0|0|658205||18697672389668|5094284164997812|624770047444|1990410929668|714843258891317|55180062456|0|0||41790713835301|46482893305952326|3560982614593|5482386895289|6052521571079341|12846577692|0|0|9994||0|118171068|0||21074|51|1016325226|1016358996|663490
2026-06-08 10:33:02|41072|620411|7754|0|139973|0|131572336|161090979|10733022|236338|0|0|0|0|1250259205|1283063665|244376487|7855|261143|1954|170780|293|2741948935|1139488|20508833358|33241|180842645|4878686|37050010|73505|492|2447316527|1166290|0|0|0|0|656891||18699201447317|5094658286408102|625226571312|1990594122232|714899353159294|55236371705|0|0||41793703604415|46485934891083006|3561131847877|5482862454590|6053015118350127|12851381346|0|0|10020||0|118201601|0||20997|51|1016470165|1016503970|663552
2026-06-08 10:48:01|41297|617444|7837|0|139221|0|131585792|161108487|10734546|236374|0|0|0|0|1250382235|1283177539|244403096|7866|261258|1954|170879|293|2742366011|1140406|20510934990|34178|180871100|4879904|37053481|73510|492|2447537272|1166522|0|0|0|0|654153||18700768379677|5095043332503349|625705208048|1990784723500|714958489099843|55293709072|0|0||41796758292279|46489044369125933|3561286860654|5483347045817|6053518422316021|12856237281|0|0|9996||0|118234183|0||20903|51|1016616855|1016650716|663608
2026-06-08 11:03:03|40168|610355|7415|0|137819|0|131600843|161126878|10736146|236406|0|0|0|0|1250506222|1283295686|244429720|7879|261366|1954|170975|293|2742788815|1141900|20513079719|35594|180901361|4881423|37056985|73516|492|2447768031|1166741|0|0|0|0|645909||18702372129391|5095434457230781|626147544866|1990983779388|715022825023802|55353476817|0|0||41799884207336|46492229572472733|3561446240204|5483849024972|6054042038237642|12861330471|0|0|10028||0|118274765|0||20141|50|1016765421|1016799335|663659
2026-06-08 11:18:01|40914|610666|7575|0|137730|0|131615643|161144935|10737782|236448|0|0|0|0|1250624734|1283409095|244455315|7895|261454|1957|171047|294|2743189853|1142711|20515452683|36240|180928583|4882573|37060339|73522|492|2447982884|1166969|0|0|0|0|646992||18704550754365|5096071593112992|626272825436|1991244174857|715124110154287|55369799343|0|0||41804648651384|46497423981848649|3561713995107|5484522797911|6054765993785453|12863306230|0|0|9992||0|118297875|0||20646|50|1016905186|1016939151|663737
